,Date,Shipping_price,Gas_consumtion
3828,2020-06-28,"1 794,000","1464,280335"
3829,2020-06-29,"1 794,000","1581,062844"
3830,2020-06-30,"1 799,000","1701,956092"
3831,2020-07-01,"1 803,000","1818,759804"
3832,2020-07-02,"1 823,000","1816,629199"
3833,2020-07-03,"1 894,000","1759,269693"
3834,2020-07-04,"1 956,000","1516,584503"
3835,2020-07-05,"1 956,000","1240,95261"
3836,2020-07-06,"1 956,000","1438,517036"
3837,2020-07-07,"1 949,000","1843,043248"
3838,2020-07-08,"1 849,000","1867,367477"
3839,2020-07-09,"1 810,000","1877,363348"
3840,2020-07-10,"1 810,000","1813,912049"
3841,2020-07-11,"1 792,000","1839,0968"
3842,2020-07-12,"1 792,000","1559,315655"
3843,2020-07-13,"1 792,000","1594,894794"
3844,2020-07-14,"1 742,000","1835,752945"
3845,2020-07-15,"1 696,000","1871,589024"
3846,2020-07-16,"1 699,000","1886,883114"
3847,2020-07-17,"1 710,000","1839,320305"
3848,2020-07-18,"1 678,000","1750,490503"
3849,2020-07-19,"1 678,000","1462,285522"
3850,2020-07-20,"1 678,000","1514,717925"
3851,2020-07-21,"1 594,000","1796,916278"
3852,2020-07-22,"1 473,000","1803,11965"
3853,2020-07-23,"1 388,000","1795,64411"
3854,2020-07-24,"1 317,000","1785,632228"
3855,2020-07-25,"1 293,000","1711,056648"
3856,2020-07-26,"1 293,000","1391,550507"
3857,2020-07-27,"1 293,000","1426,70943"
3858,2020-07-28,"1 264,000","1624,338395"
3859,2020-07-29,"1 317,000","1674,578663"
3860,2020-07-30,"1 348,000","1741,183847"
3861,2020-07-31,"1 350,000","1694,030839"
3862,2020-08-01,"1 385,000","1572,300734"
3863,2020-08-02,"1 385,000","1348,423372"
3864,2020-08-03,"1 385,000","1454,7266"
3865,2020-08-04,"1 463,000","1737,357582"
3866,2020-08-05,"1 475,000","1648,832644"
3867,2020-08-06,"1 500,000","1647,168371"
3868,2020-08-07,"1 501,000","1616,035291"
3869,2020-08-08,"1 506,000","1549,00695"
3870,2020-08-09,"1 506,000","1282,446751"
3871,2020-08-10,"1 506,000","1563,571999"
3872,2020-08-11,"1 510,000","1569,499565"
3873,2020-08-12,"1 540,000","1580,297582"
3874,2020-08-13,"1 577,000","1580,988493"
3875,2020-08-14,"1 595,000","1590,447641"
3876,2020-08-15,"1 598,000","1323,855949"
3877,2020-08-16,"1 598,000","1293,710875"
3878,2020-08-17,"1 598,000","1608,630927"
3879,2020-08-18,"1 586,000","1618,275303"
3880,2020-08-19,"1 568,000","1628,770246"
3881,2020-08-20,"1 518,000","1587,27257"
3882,2020-08-21,"1 481,000","1551,823121"
3883,2020-08-22,"1 491,000","1282,119882"
3884,2020-08-23,"1 491,000","1285,519136"
3885,2020-08-24,"1 491,000","1661,748819"
3886,2020-08-25,"1 518,000","1593,593856"
3887,2020-08-26,"1 509,000","1460,659094"
3888,2020-08-27,"1 504,000","1693,743502"
3889,2020-08-28,"1 488,000","1704,592895"
3890,2020-08-29,"1 471,000","1508,972029"
3891,2020-08-30,"1 471,000","1524,678795"
3892,2020-08-31,"1 471,000","1786,625111"
3893,2020-09-01,"1 471,000","1814,430432"
3894,2020-09-02,"1 445,000","1858,905848"
3895,2020-09-03,"1 395,000","1713,48861"
3896,2020-09-04,"1 362,000","1688,796405"
3897,2020-09-05,"1 349,000","1446,386806"
3898,2020-09-06,"1 349,000","1551,799757"
3899,2020-09-07,"1 349,000","1821,415568"
3900,2020-09-08,"1 328,000","1762,573106"
3901,2020-09-09,"1 296,000","1683,425211"
3902,2020-09-10,"1 269,000","1803,824297"
3903,2020-09-11,"1 267,000","1775,002864"
3904,2020-09-12,"1 282,000","1507,783793"
3905,2020-09-13,"1 282,000","1495,792401"
3906,2020-09-14,"1 282,000","1718,831976"
3907,2020-09-15,"1 289,000","1718,865634"
3908,2020-09-16,"1 281,000","1671,798544"
3909,2020-09-17,"1 294,000","1781,627115"
3910,2020-09-18,"1 296,000","1792,429719"
3911,2020-09-19,"1 314,000","1609,514509"
3912,2020-09-20,"1 314,000","1611,061109"
3913,2020-09-21,"1 314,000","1849,955858"
3914,2020-09-22,"1 364,000","1816,62314"
3915,2020-09-23,"1 426,000","1703,317968"
3916,2020-09-24,"1 605,000","1719,368263"
3917,2020-09-25,"1 667,000","2000,535295"
3918,2020-09-26,"1 654,000","1868,930502"
3919,2020-09-27,"1 654,000","1949,191695"
3920,2020-09-28,"1 654,000","2207,117414"
3921,2020-09-29,"1 658,000","2172,548041"
3922,2020-09-30,"1 725,000","2100,068864"
3923,2020-10-01,"1 869,000","2057,070975"
3924,2020-10-02,"2 020,000","1959,996246"
3925,2020-10-03,"2 071,000","1852,539064"
3926,2020-10-04,"2 071,000","1920,129495"
3927,2020-10-05,"2 071,000","2181,631169"
3928,2020-10-06,"2 097,000","2219,397501"
3929,2020-10-07,"2 044,000","2214,175641"
3930,2020-10-08,"1 970,000","2197,47734"
3931,2020-10-09,"1 892,000","2215,019442"
3932,2020-10-10,"1 807,000","2156,391094"
3933,2020-10-11,"1 807,000","2341,915537"
3934,2020-10-12,"1 807,000","2728,608934"
3935,2020-10-13,"1 732,000","2796,544195"
3936,2020-10-14,"1 637,000","2742,318092"
3937,2020-10-15,"1 561,000","2887,16106"
3938,2020-10-16,"1 477,000","2971,11427"
3939,2020-10-17,"1 409,000","2795,739773"
3940,2020-10-18,"1 409,000","2765,118735"
3941,2020-10-19,"1 409,000","3057,097773"
3942,2020-10-20,"1 350,000","2886,800065"
3943,2020-10-21,"1 346,000","2554,718593"
3944,2020-10-22,"1 401,000","2363,84394"
3945,2020-10-23,"1 415,000","2365,425387"
3946,2020-10-24,"1 402,000","2193,843056"
3947,2020-10-25,"1 402,000","2283,597201"
3948,2020-10-26,"1 402,000","2685,97698"
3949,2020-10-27,"1 413,000","2837,083838"
3950,2020-10-28,"1 384,000","2777,388241"
3951,2020-10-29,"1 297,000","2550,727991"
3952,2020-10-30,"1 283,000","2485,725474"
3953,2020-10-31,"1 284,000","2206,860287"
3954,2020-11-01,"1 284,000","2082,436736"
3955,2020-11-02,"1 284,000","2222,012191"
3956,2020-11-03,"1 263,000","2557,968249"
3957,2020-11-04,"1 224,000","2776,754607"
3958,2020-11-05,"1 194,000","2849,711683"
3959,2020-11-06,"1 196,000","3147,022789"
3960,2020-11-07,"1 207,000","2903,437183"
3961,2020-11-08,"1 207,000","2930,431538"
3962,2020-11-09,"1 207,000","3274,273547"
3963,2020-11-10,"1 200,000","3241,487618"
3964,2020-11-11,"1 141,000","3159,571318"
3965,2020-11-12,"1 124,000","3117,254208"
3966,2020-11-13,"1 115,000","3097,553163"
3967,2020-11-14,"1 111,000","2716,542132"
3968,2020-11-15,"1 111,000","2597,791228"
3969,2020-11-16,"1 111,000","2854,612765"
3970,2020-11-17,"1 112,000","2916,175987"
3971,2020-11-18,"1 115,000","3030,040354"
3972,2020-11-19,"1 134,000","3145,331096"
3973,2020-11-20,"1 148,000","3451,606773"
3974,2020-11-21,"1 169,000","3122,18116"
3975,2020-11-22,"1 169,000","3159,083996"
3976,2020-11-23,"1 169,000","3680,759779"
3977,2020-11-24,"1 178,000","3680,524996"
3978,2020-11-25,"1 197,000","3748,546153"
3979,2020-11-26,"1 219,000","3817,257443"
3980,2020-11-27,"1 230,000","3922,69487"
3981,2020-11-28,"1 227,000","3757,869187"
3982,2020-11-29,"1 227,000","3988,381029"
3983,2020-11-30,"1 227,000","4427,740316"
3984,2020-12-01,"1 211,000","4425,020831"
3985,2020-12-02,"1 201,000","4439,844746"
3986,2020-12-03,"1 189,000","4491,064721"
3987,2020-12-04,"1 197,000","4444,163468"
3988,2020-12-05,"1 162,000","4244,255619"
3989,2020-12-06,"1 162,000","4182,146094"
3990,2020-12-07,"1 162,000","4403,517717"
3991,2020-12-08,"1 121,000","4445,905627"
3992,2020-12-09,"1 122,000","4545,408735"
3993,2020-12-10,"1 161,000","4828,623892"
3994,2020-12-11,"1 211,000","4766,749281"
3995,2020-12-12,"1 235,000","4278,369985"
3996,2020-12-13,"1 235,000","4074,600683"
3997,2020-12-14,"1 235,000","4223,972927"
3998,2020-12-15,"1 273,000","4050,209868"
3999,2020-12-16,"1 296,000","3980,517383"
4000,2020-12-17,"1 301,000","3921,922065"
4001,2020-12-18,"1 325,000","3971,897856"
4002,2020-12-19,"1 323,000","3508,035388"
4003,2020-12-20,"1 323,000","3344,314058"
4004,2020-12-21,"1 323,000","3642,080948"
4005,2020-12-22,"1 330,000","3396,043045"
4006,2020-12-23,"1 362,000","3340,095535"
4007,2020-12-24,"1 366,000","3480,893924"
4008,2020-12-25,"1 374,000","3581,613736"
4009,2020-12-26,"1 374,000","3407,728074"
4010,2020-12-27,"1 374,000","3608,644276"
4011,2020-12-28,"1 374,000","3964,438512"
4012,2020-12-29,"1 374,000","3903,340111"
4013,2020-12-30,"1 374,000","3947,76866"
4014,2020-12-31,"1 374,000","3883,57329"
4015,2021-01-01,"1 374,000","3987,659476"
4016,2021-01-02,"1 374,000","3978,081076"
4017,2021-01-03,"1 374,000","3912,789327"
4018,2021-01-04,"1 374,000","4264,426798"
4019,2021-01-05,"1 418,000","4273,771335"
4020,2021-01-06,"1 425,000","4270,638179"
4021,2021-01-07,"1 448,000","4488,839096"
4022,2021-01-08,"1 606,000","4566,178749"
4023,2021-01-09,"1 761,000","4462,79177"
4024,2021-01-10,"1 761,000","4490,513316"
4025,2021-01-11,"1 761,000","4617,828902"
4026,2021-01-12,"1 849,000","4467,770553"
4027,2021-01-13,"1 856,000","4316,181446"
4028,2021-01-14,"1 792,000","4614,716553"
4029,2021-01-15,"1 754,000","4896,158313"
4030,2021-01-16,"1 740,000","4899,774064"
4031,2021-01-17,"1 740,000","4907,719574"
4032,2021-01-18,"1 740,000","4802,264794"
4033,2021-01-19,"1 766,000","4573,159467"
4034,2021-01-20,"1 828,000","4276,806605"
4035,2021-01-21,"1 837,000","4063,087264"
4036,2021-01-22,"1 810,000","4084,190835"
4037,2021-01-23,"1 765,000","3998,804168"
4038,2021-01-24,"1 765,000","4176,096633"
4039,2021-01-25,"1 765,000","4532,823636"
4040,2021-01-26,"1 659,000","4606,304024"
4041,2021-01-27,"1 540,000","4579,65608"
4042,2021-01-28,"1 470,000","4451,809052"
4043,2021-01-29,"1 452,000","4330,801298"
4044,2021-01-30,"1 444,000","4326,69733"
4045,2021-01-31,"1 444,000","4475,098024"
4046,2021-02-01,"1 444,000","4601,735616"
4047,2021-02-02,"1 380,000","4447,112827"
4048,2021-02-03,"1 327,000","4164,687925"
4049,2021-02-04,"1 327,000","4126,503391"
4050,2021-02-05,"1 333,000","4090,885978"
4051,2021-02-06,"1 317,000","3830,049797"
4052,2021-02-07,"1 317,000","4128,041636"
4053,2021-02-08,"1 317,000","4797,265778"
4054,2021-02-09,"1 306,000","5204,829931"
4055,2021-02-10,"1 303,000","5409,341615"
4056,2021-02-11,"1 313,000","5654,978732"
4057,2021-02-12,"1 339,000","5771,699123"
4058,2021-02-13,"1 364,000","5625,404141"
4059,2021-02-14,"1 364,000","5288,772921"
4060,2021-02-15,"1 364,000","5232,588179"
4061,2021-02-16,"1 495,000","4839,559219"
4062,2021-02-17,"1 756,000","4436,225443"
4063,2021-02-18,"1 770,000","4157,997075"
4064,2021-02-19,"1 698,000","4012,492803"
4065,2021-02-20,"1 709,000","3642,891957"
4066,2021-02-21,"1 709,000","3456,982673"
4067,2021-02-22,"1 709,000","3525,602097"
4068,2021-02-23,"1 727,000","3329,489499"
4069,2021-02-24,"1 709,000","3177,982232"
4070,2021-02-25,"1 700,000","3217,542006"
4071,2021-02-26,"1 675,000","3242,998504"
4072,2021-02-27,"1 651,000","3013,958501"
4073,2021-02-28,"1 651,000","3163,884183"
4074,2021-03-01,"1 651,000","3740,284352"
4075,2021-03-02,"1 673,000","3727,505092"
4076,2021-03-03,"1 763,000","3589,290358"
4077,2021-03-04,"1 779,000","3605,041086"
4078,2021-03-05,"1 829,000","3759,115532"
4079,2021-03-06,"1 853,000","3621,514915"
4080,2021-03-07,"1 853,000","3761,107942"
4081,2021-03-08,"1 853,000","4237,7827"
4082,2021-03-09,"1 901,000","4173,255383"
4083,2021-03-10,"1 980,000","3914,633458"
4084,2021-03-11,"1 970,000","3585,497184"
4085,2021-03-12,"1 960,000","3609,632278"
4086,2021-03-13,"1 983,000","3344,078213"
4087,2021-03-14,"1 983,000","3455,258461"
4088,2021-03-15,"1 983,000","3752,898922"
4089,2021-03-16,"2 017,000","3921,961889"
4090,2021-03-17,"2 105,000","4047,199461"
4091,2021-03-18,"2 215,000","4180,439333"
4092,2021-03-19,"2 281,000","4310,215221"
4093,2021-03-20,"2 319,000","4054,215105"
4094,2021-03-21,"2 319,000","4021,472329"
4095,2021-03-22,"2 319,000","4146,388092"
4096,2021-03-23,"2 271,000","3745,398896"
4097,2021-03-24,"2 194,000","3516,35028"
4098,2021-03-25,"2 172,000","3249,532705"
4099,2021-03-26,"2 178,000","2706,99794"
4100,2021-03-27,"2 162,000","2747,868674"
4101,2021-03-28,"2 162,000","2822,692812"
4102,2021-03-29,"2 162,000","2424,591417"
4103,2021-03-30,"2 103,000","2366,194737"
4104,2021-03-31,"2 046,000","2116,84352"
4105,2021-04-01,"2 072,000","2157,716482"
4106,2021-04-02,"2 092,000","2056,195932"
4107,2021-04-03,"2 092,000","2760,774183"
4108,2021-04-04,"2 092,000","2914,977086"
4109,2021-04-05,"2 092,000","2625,397236"
4110,2021-04-06,"2 092,000","3084,842379"
4111,2021-04-07,"2 127,000","3124,57479"
4112,2021-04-08,"2 088,000","3230,854504"
4113,2021-04-09,"2 085,000","3014,792399"
4114,2021-04-10,"2 145,000","2566,378444"
4115,2021-04-11,"2 145,000","2563,343999"
4116,2021-04-12,"2 145,000","2781,181081"
4117,2021-04-13,"2 140,000","3028,673233"
4118,2021-04-14,"2 178,000","3090,851119"
4119,2021-04-15,"2 323,000","3335,703627"
4120,2021-04-16,"2 385,000","3309,320481"
4121,2021-04-17,"2 432,000","3148,091978"
4122,2021-04-18,"2 432,000","3162,726469"
4123,2021-04-19,"2 432,000","3187,821626"
4124,2021-04-20,"2 472,000","2997,687667"
4125,2021-04-21,"2 710,000","2790,540591"
4126,2021-04-22,"2 750,000","2976,309135"
4127,2021-04-23,"2 788,000","3052,460318"
4128,2021-04-24,"2 808,000","2895,160922"
4129,2021-04-25,"2 808,000","2979,0427"
4130,2021-04-26,"2 808,000","3106,49136"
4131,2021-04-27,"2 889,000","3064,436955"
4132,2021-04-28,"2 957,000","2879,720526"
4133,2021-04-29,"3 007,000","2720,636397"
4134,2021-04-30,"3 053,000","2799,590136"
4135,2021-05-01,"3 157,000","2636,931097"
4136,2021-05-02,"3 157,000","2864,651113"
4137,2021-05-03,"3 157,000","2948,30721"
4138,2021-05-04,"3 157,000","2656,610646"
4139,2021-05-05,"3 266,000","2858,054374"
4140,2021-05-06,"3 212,000","2980,412596"
4141,2021-05-07,"3 183,000","3021,362849"
4142,2021-05-08,"3 240,000","2932,556488"
4143,2021-05-09,"3 240,000","2451,485702"
4144,2021-05-10,"3 240,000","2266,357492"
4145,2021-05-11,"3 254,000","2247,735755"
4146,2021-05-12,"3 139,000","2384,930813"
4147,2021-05-13,"3 077,000","2387,308425"
4148,2021-05-14,"2 939,000","2517,807014"
4149,2021-05-15,"2 856,000","2353,99562"
4150,2021-05-16,"2 856,000","2293,078093"
4151,2021-05-17,"2 856,000","2340,489718"
4152,2021-05-18,"2 795,000","2395,252215"
4153,2021-05-19,"2 801,000","2460,638987"
4154,2021-05-20,"2 824,000","2386,115923"
4155,2021-05-21,"2 869,000","2272,06903"
4156,2021-05-22,"2 881,000","2193,146289"
4157,2021-05-23,"2 881,000","2196,744096"
4158,2021-05-24,"2 881,000","2207,309574"
4159,2021-05-25,"2 809,000","2283,05925"
4160,2021-05-26,"2 754,000","2326,179343"
4161,2021-05-27,"2 688,000","2323,068781"
4162,2021-05-28,"2 596,000","2386,762435"
4163,2021-05-29,"2 568,000","2068,073965"
4164,2021-05-30,"2 568,000","2077,735381"
4165,2021-05-31,"2 568,000","2214,65474"
4166,2021-06-01,"2 568,000","2094,680144"
4167,2021-06-02,"2 530,000","1905,415448"
4168,2021-06-03,"2 472,000","1804,007331"
4169,2021-06-04,"2 438,000","1773,321722"
4170,2021-06-05,"2 428,000","1655,704015"
4171,2021-06-06,"2 428,000","1641,078868"
4172,2021-06-07,"2 428,000","1763,701724"
4173,2021-06-08,"2 420,000","1787,587799"
4174,2021-06-09,"2 481,000","1764,119756"
4175,2021-06-10,"2 669,000","1718,49296"
4176,2021-06-11,"2 857,000","1663,519588"
4177,2021-06-12,"2 944,000","1552,038956"
4178,2021-06-13,"2 944,000","1645,599168"
4179,2021-06-14,"2 944,000","1680,929443"
4180,2021-06-15,"3 025,000","1708,093712"
4181,2021-06-16,"3 176,000","1682,931395"
4182,2021-06-17,"3 267,000","1572,748391"
4183,2021-06-18,"3 218,000","1557,040144"
4184,2021-06-19,"3 190,000","1466,208072"
4185,2021-06-20,"3 190,000","1491,907558"
4186,2021-06-21,"3 190,000","1579,159191"
4187,2021-06-22,"3 119,000","1610,172356"
4188,2021-06-23,"3 147,000","1663,612228"
4189,2021-06-24,"3 175,000","1674,723127"
4190,2021-06-25,"3 255,000","1652,329728"
4191,2021-06-26,"3 324,000","1558,900842"
4192,2021-06-27,"3 324,000","1593,33419"
4193,2021-06-28,"3 324,000","1641,287145"
4194,2021-06-29,"3 418,000","1646,816799"
4195,2021-06-30,"3 383,000","1697,943546"
4196,2021-07-01,"3 338,000","1716,296356"
4197,2021-07-02,"3 285,000","1717,178062"
4198,2021-07-03,"3 224,000","1604,869973"
4199,2021-07-04,"3 224,000","1639,29271"
4200,2021-07-05,"3 224,000","1678,554578"
4201,2021-07-06,"3 179,000","1719,96693"
4202,2021-07-07,"3 241,000","1723,886003"
4203,2021-07-08,"3 281,000","1684,637841"
4204,2021-07-09,"3 300,000","1653,075627"
4205,2021-07-10,"3 300,000","1596,209085"
4206,2021-07-11,"3 300,000","1618,287126"
4207,2021-07-12,"3 300,000","1636,937374"
4208,2021-07-13,"3 228,000","1645,564864"
4209,2021-07-14,"3 139,000","1646,241768"
4210,2021-07-15,"3 073,000","1628,185636"
4211,2021-07-16,"3 039,000","1583,116344"
4212,2021-07-17,"3 059,000","1548,355057"
4213,2021-07-18,"3 059,000","1527,122373"
4214,2021-07-19,"3 059,000","1603,145812"
4215,2021-07-20,"3 053,000","1640,774459"
4216,2021-07-21,"3 058,000","1644,223954"
4217,2021-07-22,"3 103,000","1623,159626"
4218,2021-07-23,"3 199,000","1577,280719"
4219,2021-07-24,"3 210,000","1467,998091"
4220,2021-07-25,"3 210,000","1468,654576"
4221,2021-07-26,"3 210,000","1514,306766"
4222,2021-07-27,"3 166,000","1498,788041"
4223,2021-07-28,"3 154,000","1466,06481"
4224,2021-07-29,"3 214,000","1422,583947"
4225,2021-07-30,"3 292,000","1463,145738"
4226,2021-07-31,"3 282,000","1406,517947"
4227,2021-08-01,"3 282,000","1488,034665"
4228,2021-08-02,"3 282,000","1530,477907"
4229,2021-08-03,"3 281,000","1569,062996"
4230,2021-08-04,"3 318,000","1574,177455"
4231,2021-08-05,"3 376,000","1531,094291"
4232,2021-08-06,"3 371,000","1497,582637"
4233,2021-08-07,"3 371,000","1489,266378"
4234,2021-08-08,"3 371,000","1508,403685"
4235,2021-08-09,"3 371,000","1541,730699"
4236,2021-08-10,"3 375,000","1524,572731"
4237,2021-08-11,"3 410,000","1528,170125"
4238,2021-08-12,"3 503,000","1491,813895"
4239,2021-08-13,"3 566,000","1431,240833"
4240,2021-08-14,"3 606,000","1399,116284"
4241,2021-08-15,"3 606,000","1389,590318"
4242,2021-08-16,"3 606,000","1446,073031"
4243,2021-08-17,"3 657,000","1499,953357"
4244,2021-08-18,"3 833,000","1451,552465"
4245,2021-08-19,"3 976,000","1462,419782"
4246,2021-08-20,"4 092,000","1519,865195"
4247,2021-08-21,"4 147,000","1447,478283"
4248,2021-08-22,"4 147,000","1480,576622"
4249,2021-08-23,"4 147,000","1541,67382"
4250,2021-08-24,"4 201,000","1600,85555"
4251,2021-08-25,"4 193,000","1592,079549"
4252,2021-08-26,"4 195,000","1623,463318"
4253,2021-08-27,"4 235,000","1647,905164"
4254,2021-08-28,"4 132,000","1608,756987"
4255,2021-08-29,"4 132,000","1640,854439"
4256,2021-08-30,"4 132,000","1629,020847"
4257,2021-08-31,"4 132,000","1663,511722"
4258,2021-09-01,"4 013,000","1704,050076"
4259,2021-09-02,"4 001,000","1727,106551"
4260,2021-09-03,"3 944,000","1685,890927"
4261,2021-09-04,"3 822,000","1651,267934"
4262,2021-09-05,"3 822,000","1690,693786"
4263,2021-09-06,"3 822,000","1638,940514"
4264,2021-09-07,"3 707,000","1628,301646"
4265,2021-09-08,"3 618,000","1647,558039"
4266,2021-09-09,"3 643,000","1630,90076"
4267,2021-09-10,"3 864,000","1591,746186"
4268,2021-09-11,"4 163,000","1523,304987"
4269,2021-09-12,"4 163,000","1563,664518"
4270,2021-09-13,"4 163,000","1686,035094"
4271,2021-09-14,"4 221,000","1668,805977"
4272,2021-09-15,"4 233,000","1626,40939"
4273,2021-09-16,"4 215,000","1664,198409"
4274,2021-09-17,"4 275,000","1883,689593"
4275,2021-09-18,"4 304,000","1885,062913"
4276,2021-09-19,"4 304,000","1917,435099"
4277,2021-09-20,"4 304,000","1949,713261"
4278,2021-09-21,"4 410,000","1956,657673"
4279,2021-09-22,"4 560,000","2005,849847"
4280,2021-09-23,"4 651,000","1838,091192"
4281,2021-09-24,"4 644,000","1826,917292"
4282,2021-09-25,"4 717,000","1689,474155"
4283,2021-09-26,"4 717,000","1608,457792"
4284,2021-09-27,"4 717,000","1581,612234"
4285,2021-09-28,"4 962,000","1671,432008"
4286,2021-09-29,"5 197,000","1817,396287"
4287,2021-09-30,"5 167,000","1990,633669"
4288,2021-10-01,"5 202,000","2052,451094"
4289,2021-10-02,"5 267,000","1874,840535"
4290,2021-10-03,"5 267,000","1741,841973"
4291,2021-10-04,"5 267,000","1814,631418"
4292,2021-10-05,"5 409,000","1855,518737"
4293,2021-10-06,"5 647,000","1963,88045"
4294,2021-10-07,"5 650,000","2062,711652"
4295,2021-10-08,"5 526,000","2078,850456"
4296,2021-10-09,"5 488,000","2116,941931"
4297,2021-10-10,"5 488,000","2254,958244"
4298,2021-10-11,"5 488,000","2295,726045"
4299,2021-10-12,"5 378,000","2325,039855"
4300,2021-10-13,"5 206,000","2356,966179"
4301,2021-10-14,"5 062,000","2398,005508"
4302,2021-10-15,"4 854,000","2410,365982"
4303,2021-10-16,"4 732,000","2425,671444"
4304,2021-10-17,"4 732,000","2441,903463"
4305,2021-10-18,"4 732,000","2473,964995"
4306,2021-10-19,"4 714,000","2286,439531"
4307,2021-10-20,"4 751,000","2028,110071"
4308,2021-10-21,"4 653,000","2174,219778"
4309,2021-10-22,"4 410,000","2407,885404"
4310,2021-10-23,"4 257,000","2536,496332"
4311,2021-10-24,"4 257,000","2709,975394"
4312,2021-10-25,"4 257,000","2817,9259"
4313,2021-10-26,"4 056,000","2612,106722"
4314,2021-10-27,"3 808,000","2430,68958"
4315,2021-10-28,"3 630,000","2435,849528"
4316,2021-10-29,"3 519,000","2490,491149"
4317,2021-10-30,"3 428,000","2536,117361"
4318,2021-10-31,"3 428,000","2385,960872"
4319,2021-11-01,"3 428,000","2331,638131"
4320,2021-11-02,"3 187,000","2633,241536"
4321,2021-11-03,"2 892,000","2765,05437"
4322,2021-11-04,"2 769,000","2831,097823"
4323,2021-11-05,"2 715,000","2844,937397"
4324,2021-11-06,"2 718,000","2724,38218"
4325,2021-11-07,"2 718,000","2721,851694"
4326,2021-11-08,"2 718,000","3019,887336"
4327,2021-11-09,"2 805,000","3033,908396"
4328,2021-11-10,"2 861,000","3184,226423"
4329,2021-11-11,"2 844,000","3279,127224"
4330,2021-11-12,"2 807,000","3247,864224"
4331,2021-11-13,"2 759,000","3442,83367"
4332,2021-11-14,"2 759,000","3398,865758"
4333,2021-11-15,"2 759,000","3583,339517"
4334,2021-11-16,"2 591,000","3604,30254"
4335,2021-11-17,"2 430,000","3511,253091"
4336,2021-11-18,"2 454,000","3391,191125"
4337,2021-11-19,"2 552,000","3373,091885"
4338,2021-11-20,"2 645,000","3332,617799"
4339,2021-11-21,"2 645,000","3544,119561"
4340,2021-11-22,"2 645,000","3676,410698"
4341,2021-11-23,"2 715,000","3768,100291"
4342,2021-11-24,"2 654,000","3776,084069"
4343,2021-11-25,"2 678,000","3828,548092"
4344,2021-11-26,"2 767,000","3825,042293"
4345,2021-11-27,"2 881,000","3946,088647"
4346,2021-11-28,"2 881,000","4061,9276"
4347,2021-11-29,"2 881,000","4121,844656"
4348,2021-11-30,"3 018,000","3970,403392"
4349,2021-12-01,"3 047,000","3781,366828"
4350,2021-12-02,"3 115,000","4077,453917"
4351,2021-12-03,"3 171,000","4094,589703"
4352,2021-12-04,"3 235,000","3961,483959"
4353,2021-12-05,"3 235,000","4099,046271"
4354,2021-12-06,"3 235,000","4184,173687"
4355,2021-12-07,"3 352,000","4193,701294"
4356,2021-12-08,"3 423,000","4231,458285"
4357,2021-12-09,"3 343,000","4334,901328"
4358,2021-12-10,"3 272,000","4410,192713"
4359,2021-12-11,"3 216,000","4250,681475"
4360,2021-12-12,"3 216,000","4182,765223"
4361,2021-12-13,"3 216,000","4101,360042"
4362,2021-12-14,"2 932,000","4127,542378"
4363,2021-12-15,"2 665,000","4003,599567"
4364,2021-12-16,"2 498,000","4023,022341"
4365,2021-12-17,"2 379,000","4009,988864"
4366,2021-12-18,"2 371,000","3797,505824"
4367,2021-12-19,"2 371,000","3866,648375"
4368,2021-12-20,"2 371,000","4163,509981"
4369,2021-12-21,"2 294,000","4330,863124"
4370,2021-12-22,"2 229,000","4376,682299"
4371,2021-12-23,"2 219,000","4315,851419"
4372,2021-12-24,"2 217,000","4158,007271"
4373,2021-12-25,"2 285,000","4170,024781"
4374,2021-12-26,"2 285,000","4189,489816"
4375,2021-12-27,"2 285,000","4020,603563"
4376,2021-12-28,"2 285,000","3877,088388"
4377,2021-12-29,"2 285,000","3724,832236"
4378,2021-12-30,"2 285,000","3339,255509"
4379,2021-12-31,"2 285,000","2910,556821"
4380,2022-01-01,"2 285,000","2760,912094"
4381,2022-01-02,"2 285,000","2925,600723"
4382,2022-01-03,"2 285,000","2590,649965"
4383,2022-01-04,"2 285,000","2940,347774"
4384,2022-01-05,"2 289,000","3229,533302"
4385,2022-01-06,"2 296,000","3668,815729"
4386,2022-01-07,"2 289,000","3948,431486"
4387,2022-01-08,"2 277,000","3856,710691"
4388,2022-01-09,"2 277,000","3973,683816"
4389,2022-01-10,"2 277,000","4139,364411"
4390,2022-01-11,"2 151,000","4346,040595"
4391,2022-01-12,"2 027,000","4309,347884"
4392,2022-01-13,"1 873,000","4277,399293"
4393,2022-01-14,"1 764,000","4293,268692"
4394,2022-01-15,"1 731,000","4255,125462"
4395,2022-01-16,"1 731,000","4016,731959"
4396,2022-01-17,"1 731,000","4072,71417"
4397,2022-01-18,"1 644,000","4244,483923"
4398,2022-01-19,"1 570,000","4084,974053"
4399,2022-01-20,"1 474,000","4106,785751"
4400,2022-01-21,"1 415,000","4322,606217"
4401,2022-01-22,"1 391,000","4208,386647"
4402,2022-01-23,"1 391,000","4123,732116"
4403,2022-01-24,"1 391,000","4240,049105"
4404,2022-01-25,"1 343,000","4280,997925"
4405,2022-01-26,"1 296,000","4307,122389"
4406,2022-01-27,"1 302,000","4195,943377"
4407,2022-01-28,"1 381,000","4225,456145"
4408,2022-01-29,"1 418,000","3986,990419"
4409,2022-01-30,"1 418,000","3834,940494"
