,Date,Average_temp,Weighted_Average_Temperature
2808,2017-09-09,14.35,14.85055915040788
2809,2017-09-10,14.14,14.556144931960254
2810,2017-09-11,14.64,14.85931483402198
2811,2017-09-12,13.809999999999999,13.900770627966727
2812,2017-09-13,14.62,14.348020664529642
2813,2017-09-14,12.23,12.729654257874326
2814,2017-09-15,12.05,12.45455304593217
2815,2017-09-16,10.959999999999999,11.328074211266783
2816,2017-09-17,10.95,11.285866408543244
2817,2017-09-18,11.040000000000001,11.562452230119739
2818,2017-09-19,11.55,11.757967976171468
2819,2017-09-20,11.77,11.975389687688505
2820,2017-09-21,12.969999999999999,13.126666167693687
2821,2017-09-22,13.540000000000001,13.358853474207056
2822,2017-09-23,13.73,13.29663288054612
2823,2017-09-24,13.64,13.98001688732656
2824,2017-09-25,13.780000000000001,13.84002840118401
2825,2017-09-26,14.15,14.216764518792166
2826,2017-09-27,14.9,14.915565188008909
2827,2017-09-28,15.95,15.483713286993176
2828,2017-09-29,17.54,16.85672956103607
2829,2017-09-30,14.91,15.113619755570923
2830,2017-10-01,12.75,12.785313169454831
2831,2017-10-02,14.26,13.66505279953629
2832,2017-10-03,12.559999999999999,12.82376898345359
2833,2017-10-04,11.89,12.010853065071588
2834,2017-10-05,12.25,11.97567072918496
2835,2017-10-06,10.129999999999999,10.347048783195374
2836,2017-10-07,10.43,10.50985839432117
2837,2017-10-08,11.02,10.644286069935818
2838,2017-10-09,10.2,9.795415996206689
2839,2017-10-10,12.76,12.321024646048734
2840,2017-10-11,14.23,14.266121250601934
2841,2017-10-12,13.959999999999999,13.96170304065016
2842,2017-10-13,14.080000000000002,13.529082332471573
2843,2017-10-14,15.55,15.41550046975901
2844,2017-10-15,15.45,15.467404455834306
2845,2017-10-16,16.73,16.413740792878695
2846,2017-10-17,14.91,15.374043383630873
2847,2017-10-18,13.48,13.314413986861517
2848,2017-10-19,14.26,13.240995155738725
2849,2017-10-20,14.059999999999999,13.930240229478343
2850,2017-10-21,12.99,12.810181607984621
2851,2017-10-22,10.36,10.854622001536693
2852,2017-10-23,10.2,10.096916346984134
2853,2017-10-24,12.639999999999999,11.935516658970904
2854,2017-10-25,14.62,14.469687861355098
2855,2017-10-26,13.3,13.103800546291508
2856,2017-10-27,11.2,11.1143818668744
2857,2017-10-28,9.72,9.930876948648212
2858,2017-10-29,9.43,8.94752430668278
2859,2017-10-30,6.43,6.4739393964312075
2860,2017-10-31,6.93,6.907975506915575
2861,2017-11-01,9.48,9.474695315323373
2862,2017-11-02,9.93,9.906470994300715
2863,2017-11-03,9.28,9.157793053138189
2864,2017-11-04,9.620000000000001,8.998480635666963
2865,2017-11-05,8.59,9.012307534947897
2866,2017-11-06,5.36,5.760961084051243
2867,2017-11-07,4.95,5.050923084629705
2868,2017-11-08,6.69,6.649398593517116
2869,2017-11-09,7.0,6.800058290896157
2870,2017-11-10,7.039999999999999,7.021494933676169
2871,2017-11-11,5.71,5.679887543125571
2872,2017-11-12,4.4,4.511874351443507
2873,2017-11-13,4.51,4.256610352922974
2874,2017-11-14,4.05,3.839043077786168
2875,2017-11-15,6.08,6.316112612272067
2876,2017-11-16,5.79,6.292541467129917
2877,2017-11-17,5.220000000000001,5.387107391263816
2878,2017-11-18,4.35,4.3946844777645016
2879,2017-11-19,4.87,4.672662895449022
2880,2017-11-20,4.66,4.518649134702819
2881,2017-11-21,8.07,6.653906148720407
2882,2017-11-22,9.370000000000001,9.173462161220352
2883,2017-11-23,10.459999999999999,10.002567551613707
2884,2017-11-24,9.3,9.479144059400832
2885,2017-11-25,4.95,4.951023128152791
2886,2017-11-26,3.18,3.2408460763732405
2887,2017-11-27,4.6,4.29441428557404
2888,2017-11-28,5.03,5.418425301689161
2889,2017-11-29,2.54,3.103182907803638
2890,2017-11-30,1.48,1.5756313679363823
2891,2017-12-01,1.04,1.3138699021372462
2892,2017-12-02,-0.18000000000000002,0.6796492611521928
2893,2017-12-03,0.31,0.42621933235569315
2894,2017-12-04,3.78,3.4955973465937085
2895,2017-12-05,5.42,5.788117929019359
2896,2017-12-06,5.89,6.112095600090386
2897,2017-12-07,5.0200000000000005,5.434968101949578
2898,2017-12-08,3.06,3.4799900535442196
2899,2017-12-09,0.58,0.8223550663196343
2900,2017-12-10,1.1400000000000001,0.6967948314006941
2901,2017-12-11,3.88,3.4512411463411956
2902,2017-12-12,2.82,3.163346295163383
2903,2017-12-13,2.7199999999999998,2.457162702586456
2904,2017-12-14,3.94,3.7613386029802616
2905,2017-12-15,2.8,2.720431105942004
2906,2017-12-16,2.33,2.4508332778841218
2907,2017-12-17,1.72,1.5359619000566629
2908,2017-12-18,1.33,1.2052086234278052
2909,2017-12-19,2.9699999999999998,2.589176781008395
2910,2017-12-20,4.54,4.0958513864918
2911,2017-12-21,6.4,6.063324328045758
2912,2017-12-22,6.85,6.358710562080477
2913,2017-12-23,7.57,7.289656692884844
2914,2017-12-24,7.93,8.209706101278817
2915,2017-12-25,5.92,6.5369824144748705
2916,2017-12-26,4.79,4.840106058049408
2917,2017-12-27,4.04,3.5792151127056613
2918,2017-12-28,2.63,2.8464234671243793
2919,2017-12-29,1.5,1.6451181940847706
2920,2017-12-30,6.32,4.906513292329725
2921,2017-12-31,11.05,10.181639508859554
2922,2018-01-01,7.17,7.6634394414478555
2923,2018-01-02,5.2299999999999995,5.054716456786157
2924,2018-01-03,6.87,6.160300652477095
2925,2018-01-04,7.470000000000001,7.132265601079661
2926,2018-01-05,7.970000000000001,7.6503834134668836
2927,2018-01-06,5.87,5.8109024449368345
2928,2018-01-07,2.89,2.3273338489201
2929,2018-01-08,2.45,1.2516925798382639
2930,2018-01-09,4.0600000000000005,3.502377189506162
2931,2018-01-10,5.92,4.483057487141307
2932,2018-01-11,4.62,3.888798817366912
2933,2018-01-12,3.54,2.9980558597454077
2934,2018-01-13,3.2600000000000002,2.267126132957448
2935,2018-01-14,1.46,0.4957790158311764
2936,2018-01-15,2.8,1.9122807515103653
2937,2018-01-16,4.5600000000000005,4.109088764859795
2938,2018-01-17,2.37,2.134642345873358
2939,2018-01-18,4.3100000000000005,3.5472277841580495
2940,2018-01-19,2.86,2.8071442721915507
2941,2018-01-20,1.89,1.74127476240817
2942,2018-01-21,1.4899999999999998,0.9172622359488272
2943,2018-01-22,3.3,2.13606896668038
2944,2018-01-23,6.0200000000000005,4.7786653725813615
2945,2018-01-24,10.2,9.48118946823549
2946,2018-01-25,8.53,8.72336357350128
2947,2018-01-26,6.279999999999999,6.383898270597131
2948,2018-01-27,5.18,5.383650624489578
2949,2018-01-28,7.709999999999999,7.591604264977141
2950,2018-01-29,9.03,9.022736663178051
2951,2018-01-30,5.04,5.3751707884659705
2952,2018-01-31,6.85,6.243489010945213
2953,2018-02-01,3.2399999999999998,3.70716273195426
2954,2018-02-02,2.85,2.7012482155912325
2955,2018-02-03,1.9300000000000002,1.5296137638675822
2956,2018-02-04,-0.08,0.10288493367029672
2957,2018-02-05,-0.49000000000000005,-0.5686504394724097
2958,2018-02-06,-1.6600000000000001,-1.959306334140333
2959,2018-02-07,-1.51,-1.933488711393609
2960,2018-02-08,-2.25,-2.289344429217005
2961,2018-02-09,-1.06,-1.6059538943932083
2962,2018-02-10,1.2,0.5946928098301256
2963,2018-02-11,2.4,2.1763160489260907
2964,2018-02-12,1.4300000000000002,1.6025903158574482
2965,2018-02-13,0.53,0.5592817826559285
2966,2018-02-14,0.009999999999999992,-0.37866260361695564
2967,2018-02-15,1.21,0.6351414810754288
2968,2018-02-16,2.96,3.17291200155599
2969,2018-02-17,1.1800000000000002,1.6679764735358746
2970,2018-02-18,1.16,1.3998292807581392
2971,2018-02-19,0.78,0.9355523870025482
2972,2018-02-20,0.04000000000000002,-0.007818892610582141
2973,2018-02-21,-2.2204460492503132e-17,-0.16725019095365903
2974,2018-02-22,-0.42000000000000004,-0.4117825392964296
2975,2018-02-23,-1.55,-1.9024580516576322
2976,2018-02-24,-1.69,-1.8720152850191558
2977,2018-02-25,-4.35,-4.596601054237048
2978,2018-02-26,-5.6,-5.797851971666278
2979,2018-02-27,-6.609999999999999,-6.908078537563897
2980,2018-02-28,-7.93,-8.342973211611895
2981,2018-03-01,-5.6899999999999995,-6.876679806941089
2982,2018-03-02,-4.87,-6.103697163229528
2983,2018-03-03,-2.41,-3.9465557145425922
2984,2018-03-04,3.3200000000000003,0.9613721410127848
2985,2018-03-05,5.99,4.8412388581696995
2986,2018-03-06,4.64,3.4832246486834455
2987,2018-03-07,4.71,3.8377673823209015
2988,2018-03-08,5.6,5.336768759503107
2989,2018-03-09,6.17,5.929760812659169
2990,2018-03-10,9.7,7.844527011793186
2991,2018-03-11,11.28,11.102450340511302
2992,2018-03-12,9.870000000000001,9.497201953076457
2993,2018-03-13,7.220000000000001,7.8357591531265
2994,2018-03-14,5.57,4.994868899184775
2995,2018-03-15,6.14,4.933868067908098
2996,2018-03-16,4.2,3.2080103203498833
2997,2018-03-17,-1.61,-1.3860386716925328
2998,2018-03-18,-2.25,-2.2785546391775067
2999,2018-03-19,-1.58,-1.5507688029674573
3000,2018-03-20,-0.049999999999999954,-0.3683516514313491
3001,2018-03-21,0.5,0.848466778258729
3002,2018-03-22,2.63,2.3011398316117226
3003,2018-03-23,4.54,3.976516916316777
3004,2018-03-24,5.55,5.071861338988957
3005,2018-03-25,6.44,6.260510909174361
3006,2018-03-26,6.18,5.797273946151026
3007,2018-03-27,5.55,5.248743792170594
3008,2018-03-28,6.45,4.891612026468279
3009,2018-03-29,5.4399999999999995,5.166235852165159
3010,2018-03-30,7.4799999999999995,6.3212875214605235
3011,2018-03-31,6.49,5.349491588767168
3012,2018-04-01,4.93,4.048914612102069
3013,2018-04-02,7.709999999999999,6.7701158845167315
3014,2018-04-03,13.55,13.054972040591675
3015,2018-04-04,12.86,13.743047268823565
3016,2018-04-05,8.56,9.21305906545102
3017,2018-04-06,8.08,7.869356718384488
3018,2018-04-07,14.080000000000002,13.053021775052187
3019,2018-04-08,15.99,15.46453042181481
3020,2018-04-09,15.13,15.362458498048259
3021,2018-04-10,14.49,14.691557503041874
3022,2018-04-11,11.99,12.394164516593772
3023,2018-04-12,14.23,14.348315601192942
3024,2018-04-13,12.17,13.194443410045114
3025,2018-04-14,12.91,12.506847951046055
3026,2018-04-15,14.12,13.935661786269009
3027,2018-04-16,13.38,12.96267664209868
3028,2018-04-17,14.280000000000001,13.942243547536783
3029,2018-04-18,17.169999999999998,16.60616032488511
3030,2018-04-19,19.36,18.645293033210038
3031,2018-04-20,19.84,19.780015259511117
3032,2018-04-21,17.669999999999998,17.32814476112354
3033,2018-04-22,18.369999999999997,17.66913150088863
3034,2018-04-23,16.1,16.562933954409253
3035,2018-04-24,13.27,13.418995708356897
3036,2018-04-25,13.709999999999999,13.428630857020492
3037,2018-04-26,9.97,9.936713229180555
3038,2018-04-27,12.059999999999999,11.757026049997595
3039,2018-04-28,14.459999999999999,14.704945320085152
3040,2018-04-29,15.95,16.3921714411864
3041,2018-04-30,13.830000000000002,14.855490743142221
3042,2018-05-01,9.95,10.842642018296475
3043,2018-05-02,11.309999999999999,11.18453185999814
3044,2018-05-03,12.940000000000001,13.132862514288485
3045,2018-05-04,13.48,12.935592822273684
3046,2018-05-05,15.27,14.397032207167541
3047,2018-05-06,17.07,16.422985945491845
3048,2018-05-07,18.29,18.021430702092744
3049,2018-05-08,19.419999999999998,19.190690582240215
3050,2018-05-09,19.86,19.74360395653129
3051,2018-05-10,15.89,17.409054647861986
3052,2018-05-11,14.41,14.473318183462016
3053,2018-05-12,18.04,17.516993763872616
3054,2018-05-13,16.86,18.256702055989635
3055,2018-05-14,17.96,18.09137906426288
3056,2018-05-15,16.68,16.375379266313377
3057,2018-05-16,15.36,15.81534000407625
3058,2018-05-17,13.219999999999999,14.19413185120458
3059,2018-05-18,12.47,12.675341281156198
3060,2018-05-19,13.440000000000001,14.269067403558019
3061,2018-05-20,16.169999999999998,15.875971388374698
3062,2018-05-21,18.5,17.9234699688609
3063,2018-05-22,18.119999999999997,18.37352435383908
3064,2018-05-23,18.59,18.73264779368497
3065,2018-05-24,18.18,18.755510318881495
3066,2018-05-25,19.69,19.694354937436927
3067,2018-05-26,21.19,20.514446224319848
3068,2018-05-27,20.66,20.426144226293868
3069,2018-05-28,23.36,23.55808527118188
3070,2018-05-29,22.86,23.83841946504782
3071,2018-05-30,22.56,23.072027787312994
3072,2018-05-31,22.65,23.217575582030026
3073,2018-06-01,19.84,21.221594070992722
3074,2018-06-02,19.060000000000002,19.701136685061265
3075,2018-06-03,20.09,19.94169653442289
3076,2018-06-04,20.97,20.62081896233814
3077,2018-06-05,19.330000000000002,19.36369149272606
3078,2018-06-06,21.009999999999998,19.973081361488052
3079,2018-06-07,21.11,21.009685275310158
3080,2018-06-08,21.31,22.040891193711467
3081,2018-06-09,22.4,22.726399231134103
3082,2018-06-10,21.240000000000002,21.368743224952432
3083,2018-06-11,19.55,19.732160246179397
3084,2018-06-12,16.43,16.72880828890334
3085,2018-06-13,14.51,14.883387178503305
3086,2018-06-14,16.169999999999998,16.581532123385394
3087,2018-06-15,18.53,18.477563173713165
3088,2018-06-16,19.91,20.520060308044776
3089,2018-06-17,18.22,19.270330420522626
3090,2018-06-18,18.64,18.84562788491479
3091,2018-06-19,19.11,19.593063626690565
3092,2018-06-20,22.31,21.903606853035875
3093,2018-06-21,17.509999999999998,17.83489413703672
3094,2018-06-22,13.14,13.527345218455768
3095,2018-06-23,13.66,13.620224507634077
3096,2018-06-24,14.76,14.355998218800714
3097,2018-06-25,16.45,15.988643050532843
3098,2018-06-26,16.64,16.921887522484205
3099,2018-06-27,19.0,18.848356321751318
3100,2018-06-28,20.43,20.35947037430441
3101,2018-06-29,22.1,21.59535790668976
3102,2018-06-30,21.03,19.943813374148426
3103,2018-07-01,19.380000000000003,18.656488283546654
3104,2018-07-02,19.81,19.184095664196107
3105,2018-07-03,21.490000000000002,21.03713916303268
3106,2018-07-04,22.29,22.317853586056433
3107,2018-07-05,21.16,21.594672512481946
3108,2018-07-06,19.35,19.11831690092805
3109,2018-07-07,19.96,19.49720326204145
3110,2018-07-08,19.869999999999997,19.97151545338058
3111,2018-07-09,19.5,19.388094451557514
3112,2018-07-10,16.419999999999998,16.71241699294996
3113,2018-07-11,16.509999999999998,16.960971337610346
3114,2018-07-12,19.06,18.4496900228255
3115,2018-07-13,20.62,20.258675068991266
3116,2018-07-14,20.73,19.97039878038026
3117,2018-07-15,20.9,20.31711649612223
3118,2018-07-16,22.0,21.830394637002613
3119,2018-07-17,22.45,22.54638018737163
3120,2018-07-18,21.27,21.712808834976684
3121,2018-07-19,21.4,20.87449894540215
3122,2018-07-20,22.369999999999997,21.867136193528125
3123,2018-07-21,21.19,21.208706614208495
3124,2018-07-22,20.970000000000002,21.46071628242531
3125,2018-07-23,22.169999999999998,22.07002566662189
3126,2018-07-24,25.080000000000002,24.562383190607203
3127,2018-07-25,25.85,25.783503223284338
3128,2018-07-26,26.95,26.44105959709219
3129,2018-07-27,26.869999999999997,26.35632726407102
3130,2018-07-28,24.14,24.70966452485871
3131,2018-07-29,23.73,23.648426267470388
3132,2018-07-30,26.51,26.364318067417237
3133,2018-07-31,26.869999999999997,27.359332429532163
3134,2018-08-01,24.85,25.55963785469699
3135,2018-08-02,25.419999999999998,25.482543072290195
3136,2018-08-03,27.26,26.88283032297956
3137,2018-08-04,26.830000000000002,26.721917284656172
3138,2018-08-05,23.39,23.19977091434477
3139,2018-08-06,24.54,23.96229124420731
3140,2018-08-07,27.189999999999998,27.043492509909328
3141,2018-08-08,24.86,26.167942985848157
3142,2018-08-09,23.39,24.468603266387884
3143,2018-08-10,19.119999999999997,19.545875942171605
3144,2018-08-11,18.02,18.253981053403002
3145,2018-08-12,20.07,19.792516580013466
3146,2018-08-13,19.89,20.906297136899195
3147,2018-08-14,19.68,19.815551888588956
3148,2018-08-15,19.84,20.004608840564963
3149,2018-08-16,21.85,22.010476435567497
3150,2018-08-17,20.79,21.644949421508795
3151,2018-08-18,20.05,20.44200257211621
3152,2018-08-19,21.630000000000003,21.934832162578818
3153,2018-08-20,21.27,21.27114751674657
3154,2018-08-21,21.85,20.99709650587738
3155,2018-08-22,23.21,22.54420186824546
3156,2018-08-23,22.42,23.224617721388984
3157,2018-08-24,17.990000000000002,18.69168971689688
3158,2018-08-25,14.24,14.825624365812756
3159,2018-08-26,14.62,14.75356440816784
3160,2018-08-27,17.2,17.24207629369583
3161,2018-08-28,18.52,18.37176002006408
3162,2018-08-29,19.880000000000003,19.9524074341492
3163,2018-08-30,16.880000000000003,17.07359287312194
3164,2018-08-31,15.16,15.430200507425315
3165,2018-09-01,15.25,15.614049616318027
3166,2018-09-02,16.79,16.90903972062659
3167,2018-09-03,18.85,19.872804540564616
3168,2018-09-04,19.39,19.283396366430654
3169,2018-09-05,20.21,19.590260067010615
3170,2018-09-06,18.81,19.304843531275413
3171,2018-09-07,16.55,17.187190611230434
3172,2018-09-08,15.59,15.978526303441749
3173,2018-09-09,17.79,17.95265552496922
3174,2018-09-10,18.56,18.892441784411286
3175,2018-09-11,20.21,20.341477022671864
3176,2018-09-12,19.29,19.513278870880086
3177,2018-09-13,15.790000000000001,15.756694160245678
3178,2018-09-14,15.51,15.648403905985102
3179,2018-09-15,15.559999999999999,15.737603308593616
3180,2018-09-16,16.45,16.290110299599434
3181,2018-09-17,18.380000000000003,18.30074937406721
3182,2018-09-18,22.0,21.421530107914936
3183,2018-09-19,21.32,21.6041847442983
3184,2018-09-20,21.18,21.338670996096347
3185,2018-09-21,17.95,18.465527190265526
3186,2018-09-22,13.080000000000002,13.403575546956475
3187,2018-09-23,12.010000000000002,11.953957198355104
3188,2018-09-24,9.84,9.66384676450285
3189,2018-09-25,9.11,9.231052098233123
3190,2018-09-26,11.379999999999999,11.566953844635757
3191,2018-09-27,14.930000000000001,15.756528089507698
3192,2018-09-28,12.14,12.709741653103638
3193,2018-09-29,9.8,10.007812607900458
3194,2018-09-30,10.82,10.75244510045593
3195,2018-10-01,9.75,9.719999550253053
3196,2018-10-02,9.05,8.807091502442603
3197,2018-10-03,11.629999999999999,11.427491839316492
3198,2018-10-04,11.51,11.678388081773058
3199,2018-10-05,14.209999999999999,14.232275997282386
3200,2018-10-06,16.02,15.651892985734882
3201,2018-10-07,12.59,12.510888298045959
3202,2018-10-08,10.8,10.477979751821916
3203,2018-10-09,12.95,12.313939050730198
3204,2018-10-10,15.559999999999999,15.12699475986072
3205,2018-10-11,17.1,16.97041327129399
3206,2018-10-12,18.669999999999998,18.121530879868647
3207,2018-10-13,19.19,18.437810964142496
3208,2018-10-14,18.119999999999997,17.87192620827328
3209,2018-10-15,17.05,16.5642626545659
3210,2018-10-16,15.84,15.298479662334017
3211,2018-10-17,15.209999999999999,14.625483744374913
3212,2018-10-18,13.13,12.772152550136504
3213,2018-10-19,11.209999999999999,10.450102992889718
3214,2018-10-20,9.8,9.81116135149964
3215,2018-10-21,9.74,9.93426612751853
3216,2018-10-22,9.190000000000001,8.992257916783894
3217,2018-10-23,9.61,9.692195464050325
3218,2018-10-24,12.26,11.276251607572632
3219,2018-10-25,11.98,11.836244342816926
3220,2018-10-26,10.16,10.362395273360978
3221,2018-10-27,6.67,6.993068753470121
3222,2018-10-28,4.4399999999999995,4.757940278136602
3223,2018-10-29,5.32,5.277298804738756
3224,2018-10-30,7.65,9.061675711810548
3225,2018-10-31,8.2,8.26497023405217
3226,2018-11-01,8.477777777777778,8.916984416520044
3227,2018-11-02,8.766666666666667,9.089963292761851
3228,2018-11-03,6.822222222222222,7.549423908564433
3229,2018-11-04,8.81111111111111,8.700078277784689
3230,2018-11-05,10.411111111111111,10.54638946759779
3231,2018-11-06,11.61111111111111,11.383442725607459
3232,2018-11-07,11.233333333333333,11.059866050927297
3233,2018-11-08,10.366666666666667,10.33054293602358
3234,2018-11-09,9.777777777777779,9.468237922511454
3235,2018-11-10,10.577777777777778,9.97287206973293
3236,2018-11-11,11.322222222222223,10.599310662115606
3237,2018-11-12,11.744444444444445,11.405021600859149
3238,2018-11-13,10.31111111111111,10.23506981524211
3239,2018-11-14,7.2444444444444445,7.446963448746845
3240,2018-11-15,6.133333333333334,6.845875136654684
3241,2018-11-16,5.511111111111111,5.776195313687167
3242,2018-11-17,3.5444444444444443,3.460282394093615
3243,2018-11-18,2.211111111111111,2.538938268287982
3244,2018-11-19,3.3666666666666667,3.2728326161855366
3245,2018-11-20,2.7666666666666666,2.7287980185626344
3246,2018-11-21,1.6222222222222222,1.7207267138693987
3247,2018-11-22,2.611111111111111,2.284895995599193
3248,2018-11-23,2.822222222222222,2.7458637251650115
3249,2018-11-24,3.2555555555555555,3.337253621952283
3250,2018-11-25,4.2555555555555555,4.322042475410548
3251,2018-11-26,3.933333333333333,3.503079533132463
3252,2018-11-27,1.911111111111111,1.6666605273970987
3253,2018-11-28,2.088888888888889,1.663461702243524
3254,2018-11-29,4.133333333333334,2.8953621692167846
3255,2018-11-30,5.5,4.2132569205440635
3256,2018-12-01,6.666666666666667,5.936693183556413
3257,2018-12-02,9.433333333333334,8.021761534603707
3258,2018-12-03,11.722222222222221,10.895726053093803
3259,2018-12-04,6.677777777777778,6.712407721114604
3260,2018-12-05,4.088888888888889,3.574457083694802
3261,2018-12-06,8.411111111111111,7.01229904345705
3262,2018-12-07,10.7,10.359644760326413
3263,2018-12-08,7.522222222222222,7.314800525901859
3264,2018-12-09,7.355555555555556,6.973393944006338
3265,2018-12-10,4.444444444444445,4.4156822816400965
3266,2018-12-11,3.511111111111111,3.3676171962087342
3267,2018-12-12,2.3,2.4235963594998515
3268,2018-12-13,0.9666666666666666,1.033230375405286
3269,2018-12-14,0.3555555555555555,0.19219810715271338
3270,2018-12-15,-0.3333333333333333,-0.3937723557166068
3271,2018-12-16,-0.26666666666666666,-0.5438608157385924
3272,2018-12-17,2.8222222222222224,1.5883395468614925
3273,2018-12-18,4.188888888888889,3.8002282633567077
3274,2018-12-19,4.188888888888889,3.4580019673072573
3275,2018-12-20,6.122222222222223,5.733106241891863
3276,2018-12-21,8.666666666666666,7.921913055692349
3277,2018-12-22,8.833333333333334,8.227412638543665
3278,2018-12-23,7.555555555555555,7.406599877007636
3279,2018-12-24,4.0,3.9025609060991306
3280,2018-12-25,2.6555555555555554,3.833186709675676
3281,2018-12-26,1.6444444444444446,3.3914719923865224
3282,2018-12-27,2.2777777777777777,3.239204701399493
3283,2018-12-28,2.388888888888889,4.096578357119716
3284,2018-12-29,3.9444444444444446,4.6358345612571705
3285,2018-12-30,6.388888888888889,6.242706996661216
3286,2018-12-31,6.7444444444444445,6.783683784936045
3287,2019-01-01,6.177777777777778,6.692937118580397
3288,2019-01-02,2.7222222222222223,2.931143952334208
3289,2019-01-03,0.6444444444444444,0.41297368065768447
3290,2019-01-04,1.9666666666666666,2.511652356015319
3291,2019-01-05,4.944444444444445,5.276493950693806
3292,2019-01-06,4.222222222222222,4.041828261611421
3293,2019-01-07,4.322222222222222,4.466482986433836
3294,2019-01-08,5.166666666666667,5.101850456958839
3295,2019-01-09,2.4222222222222225,2.6892841580917577
3296,2019-01-10,0.6666666666666666,1.2156678158987728
3297,2019-01-11,1.9444444444444444,2.3694611586874204
3298,2019-01-12,4.666666666666667,4.887684057469269
3299,2019-01-13,6.522222222222222,6.344207297093854
3300,2019-01-14,3.5555555555555554,3.5412406705827655
3301,2019-01-15,4.111111111111111,4.233516468164084
3302,2019-01-16,5.222222222222222,5.403760480215624
3303,2019-01-17,4.411111111111111,4.425043873401941
3304,2019-01-18,-0.011111111111111096,0.2695284696949012
3305,2019-01-19,-1.4555555555555555,-0.8876371864535884
3306,2019-01-20,-3.111111111111111,-2.7959816788533263
3307,2019-01-21,-3.5888888888888886,-3.2290495328295554
3308,2019-01-22,-3.1666666666666665,-2.861076382050969
3309,2019-01-23,-3.4444444444444446,-3.8715577514095916
3310,2019-01-24,-3.577777777777778,-3.2909469463902474
3311,2019-01-25,-2.1222222222222222,-2.7217295320878083
3312,2019-01-26,3.4555555555555557,2.2304735776605993
3313,2019-01-27,4.988888888888889,4.7428239812119894
3314,2019-01-28,2.5555555555555554,2.7382934855581307
3315,2019-01-29,1.088888888888889,1.0541720867746458
3316,2019-01-30,0.06666666666666667,0.3921168506335852
3317,2019-01-31,-0.06666666666666662,0.558869567763817
3318,2019-02-01,1.3666666666666667,0.7175382597461464
3319,2019-02-02,1.7222222222222223,1.8193530977537573
3320,2019-02-03,1.5333333333333334,1.708039134361313
3321,2019-02-04,1.1888888888888889,1.420701633764517
3322,2019-02-05,1.8777777777777775,2.029008057099067
3323,2019-02-06,2.344444444444444,2.2393304459467522
3324,2019-02-07,3.7333333333333334,3.2335654956156805
3325,2019-02-08,6.288888888888889,5.842098092997431
3326,2019-02-09,7.777777777777778,7.428795358678645
3327,2019-02-10,7.133333333333334,6.891951946216977
3328,2019-02-11,4.222222222222222,4.506124538117858
3329,2019-02-12,3.0888888888888886,3.5586192701630743
3330,2019-02-13,4.300000000000001,5.112177754425246
3331,2019-02-14,5.466666666666666,5.9554953832553
3332,2019-02-15,7.422222222222222,6.79422449404098
3333,2019-02-16,7.555555555555555,7.547757487049008
3334,2019-02-17,7.888888888888889,7.751570963565212
3335,2019-02-18,7.622222222222222,7.432294431872694
3336,2019-02-19,6.822222222222222,7.161970371577403
3337,2019-02-20,6.6,7.069546912676008
3338,2019-02-21,7.966666666666667,8.025278639629605
3339,2019-02-22,7.5,6.2644976473451965
3340,2019-02-23,3.822222222222222,3.093841814769203
3341,2019-02-24,5.633333333333334,4.815034721555037
3342,2019-02-25,7.644444444444444,6.936148435958846
3343,2019-02-26,8.477777777777778,7.335847415964657
3344,2019-02-27,9.522222222222222,8.662920478782475
3345,2019-02-28,9.0,8.356928473370074
3346,2019-03-01,6.844444444444445,5.958959911520679
3347,2019-03-02,6.822222222222222,5.903925862907901
3348,2019-03-03,10.166666666666666,9.275760812826984
3349,2019-03-04,9.377777777777778,9.309731021958475
3350,2019-03-05,6.122222222222223,6.193921477036097
3351,2019-03-06,8.68888888888889,7.717341873043318
3352,2019-03-07,10.0,9.739331947900173
3353,2019-03-08,7.7444444444444445,7.404350815036284
3354,2019-03-09,8.68888888888889,7.92607815712497
3355,2019-03-10,7.544444444444443,6.88310873815523
3356,2019-03-11,4.066666666666666,3.752621609350642
3357,2019-03-12,5.933333333333334,5.715112185432008
3358,2019-03-13,6.355555555555556,6.91375909321618
3359,2019-03-14,6.066666666666666,5.933663441438458
3360,2019-03-15,8.433333333333332,7.7352862307874775
3361,2019-03-16,9.344444444444445,8.551502662443184
3362,2019-03-17,8.288888888888888,8.847056511123307
3363,2019-03-18,4.800000000000001,5.419996370139387
3364,2019-03-19,4.522222222222222,5.010763258326003
3365,2019-03-20,6.422222222222222,6.581325743238294
3366,2019-03-21,9.233333333333333,9.266842985369882
3367,2019-03-22,10.666666666666666,10.059589246785462
3368,2019-03-23,9.555555555555555,9.791778273413085
3369,2019-03-24,8.266666666666667,8.136705459298616
3370,2019-03-25,5.644444444444444,5.6901120700584915
3371,2019-03-26,5.9,5.720912972875141
3372,2019-03-27,7.166666666666667,6.970601930068881
3373,2019-03-28,8.866666666666667,8.609484768723926
3374,2019-03-29,10.722222222222221,10.416469666036882
3375,2019-03-30,11.755555555555555,11.509793759979285
3376,2019-03-31,9.411111111111111,9.286320057211839
3377,2019-04-01,8.68888888888889,7.8776987019346585
3378,2019-04-02,11.077777777777778,10.100298309765389
3379,2019-04-03,9.911111111111111,10.86389029597964
3380,2019-04-04,7.333333333333333,9.163078007684799
3381,2019-04-05,7.466666666666667,8.145514911167007
3382,2019-04-06,11.244444444444445,11.687501398117256
3383,2019-04-07,13.0,12.541674483397246
3384,2019-04-08,11.588888888888889,11.093858193613208
