,Date,Nuclear_prod,Coal_prod,Oil_prod,Gas_prod
3764,2021-04-22,183.1,299.2,1.7,129.2
3765,2021-04-23,184.9,304.8,1.7,152
3766,2021-04-24,185.5,231.29999999999998,1.5,113.1
3767,2021-04-25,187.3,196.0,1.4,98.1
3768,2021-04-26,186.3,360.6,1.5,170.4
3769,2021-04-27,187.8,379.3,1.4,166.1
3770,2021-04-28,185.4,400.4,1.5,163.5
3771,2021-04-29,181.3,404.79999999999995,1.5,164.8
3772,2021-04-30,181.8,447.8,1.6,206.4
3773,2021-05-01,161.1,284.1,1.7,104.2
3774,2021-05-02,158.6,227.0,1.7,90.3
3775,2021-05-03,155.2,282.1,1.7,122.6
3776,2021-05-04,151.5,156.4,1.7,82
3777,2021-05-05,151.3,195.3,1.8,82.4
3778,2021-05-06,152.9,327.5,1.7,163.3
3779,2021-05-07,157.6,324.29999999999995,1.7,142.6
3780,2021-05-08,158.5,183.29999999999998,1.8,85
3781,2021-05-09,146,116.9,1.7,54.7
3782,2021-05-10,154.4,233.3,1.7,99.4
3783,2021-05-11,158.5,370.0,1.7,131.8
3784,2021-05-12,160,350.5,1.7,131.9
3785,2021-05-13,158.6,206.89999999999998,1.7,75.1
3786,2021-05-14,160.1,219.10000000000002,1.7,85.6
3787,2021-05-15,159.7,191.2,1.8,76.2
3788,2021-05-16,157.3,175.2,1.8,64
3789,2021-05-17,169.8,253.1,1.7,103.1
3790,2021-05-18,191.5,301.8,1.8,104.3
3791,2021-05-19,190.6,315.5,1.7,118
3792,2021-05-20,189.9,289.3,1.8,114.3
3793,2021-05-21,180,127.5,1.7,71.4
3794,2021-05-22,177.6,108.4,1.7,48.3
3795,2021-05-23,180.8,127.39999999999999,1.7,47.5
3796,2021-05-24,184.7,142.2,1.7,53.6
3797,2021-05-25,191.2,237.8,1.7,73.8
3798,2021-05-26,182.5,286.7,1.7,85.7
3799,2021-05-27,188.2,347.4,1.7,112.2
3800,2021-05-28,189.7,367.1,1.7,135.7
3801,2021-05-29,190.2,256.9,1.7,84.4
3802,2021-05-30,182.4,176.39999999999998,1.7,74.2
3803,2021-05-31,189.4,284.2,1.8,116.8
3804,2021-06-01,189,292.1,1.2,98.5
3805,2021-06-02,185.2,273.9,1.2,77.2
3806,2021-06-03,180.6,274.3,1.2,72.2
3807,2021-06-04,184.5,309.2,1.3,105.5
3808,2021-06-05,185.5,285.9,1.2,72.1
3809,2021-06-06,178.6,274.9,1.3,62.3
3810,2021-06-07,181.1,366.7,1.3,144.6
3811,2021-06-08,184.5,394.6,1.3,160.7
3812,2021-06-09,184.5,391.1,1.3,152.2
3813,2021-06-10,184.5,384.1,1.3,153
3814,2021-06-11,166.5,360.8,1.3,126.5
3815,2021-06-12,150.2,189.7,1.3,60
3816,2021-06-13,145.7,159.8,1.3,49.2
3817,2021-06-14,151.3,318.0,1.3,88.8
3818,2021-06-15,156.2,401.0,1.3,133.1
3819,2021-06-16,155.1,411.0,1.3,152.7
3820,2021-06-17,151.6,386.0,1.3,130.4
3821,2021-06-18,153.6,409.0,1.3,134.2
3822,2021-06-19,152.1,327.6,1.3,83.9
3823,2021-06-20,152.5,249.70000000000002,1.3,56.9
3824,2021-06-21,155.9,387.4,1.3,102.9
3825,2021-06-22,158.4,424.7,1.3,144.3
3826,2021-06-23,158.5,459.40000000000003,1.3,152.9
3827,2021-06-24,158.7,437.9,1.3,164.9
3828,2021-06-25,158.8,430.6,1.3,147.6
3829,2021-06-26,157.4,344.5,1.3,82.1
3830,2021-06-27,156.6,278.1,1.3,61.2
3831,2021-06-28,154.9,417.5,1.3,128.2
3832,2021-06-29,155.5,421.0,1.3,141.7
3833,2021-06-30,156.6,414.2,1.3,137.2
3834,2021-07-01,158.9,384.2,1.4,131.9
3835,2021-07-02,158.9,383.59999999999997,1.4,143.5
3836,2021-07-03,157.3,356.0,1.4,77.8
3837,2021-07-04,157.3,346.7,1.4,72.1
3838,2021-07-05,158.5,392.4,1.4,116.8
3839,2021-07-06,154.4,335.4,1.4,70.7
3840,2021-07-07,155.5,394.0,1.4,111.2
3841,2021-07-08,157.7,421.0,1.4,138.8
3842,2021-07-09,165.3,387.4,1.4,124.7
3843,2021-07-10,187.6,340.29999999999995,1.4,57.1
3844,2021-07-11,189.6,328.20000000000005,1.4,57.6
3845,2021-07-12,188,383.6,1.4,105.3
3846,2021-07-13,188.7,406.20000000000005,1.4,123.9
3847,2021-07-14,188.9,381.1,1.4,114.2
3848,2021-07-15,189.7,316.7,1.1,127.6
3849,2021-07-16,189.2,323.8,1.1,98.7
3850,2021-07-17,183.7,205.5,1.1,45.5
3851,2021-07-18,179.5,159.0,1.1,42.4
3852,2021-07-19,188.3,297.5,1.1,87.8
3853,2021-07-20,189.9,322.7,1,108.1
3854,2021-07-21,190,331.1,1,114.1
3855,2021-07-22,189.3,338.2,1,124.3
3856,2021-07-23,189.3,341.0,1,118.7
3857,2021-07-24,188.5,274.4,1,52.3
3858,2021-07-25,186.1,251.7,1,50.6
3859,2021-07-26,189,372.5,1,103.9
3860,2021-07-27,188.7,382.7,1,95.1
3861,2021-07-28,188,313.7,1,63.2
3862,2021-07-29,170.1,167.79999999999998,1,44.2
3863,2021-07-30,180.1,222.5,1,51.9
3864,2021-07-31,171.4,137.5,1,40.3
3865,2021-08-01,186.2,196.8,1.3,39.5
3866,2021-08-02,188.5,303.9,1.3,47.5
3867,2021-08-03,190.6,405.59999999999997,1.3,69.1
3868,2021-08-04,190.1,411.29999999999995,1.3,84.6
3869,2021-08-05,190,395.8,1.3,70.1
3870,2021-08-06,189.1,276.5,1.3,49.1
3871,2021-08-07,188.7,219.4,1.3,45.5
3872,2021-08-08,169,132.5,1.3,39.1
3873,2021-08-09,185.8,246.4,1.3,47.9
3874,2021-08-10,189.5,353.70000000000005,1.3,58.9
3875,2021-08-11,189.2,376.6,1.3,68.9
3876,2021-08-12,188.5,375.9,1.3,82
3877,2021-08-13,187.1,374.1,1.3,53.5
3878,2021-08-14,181.5,248.29999999999998,1.3,40.4
3879,2021-08-15,184.9,248.7,1.3,45.5
3880,2021-08-16,186.7,274.9,1.3,49.3
3881,2021-08-17,169.7,239.2,1.2,47.1
3882,2021-08-18,183.5,295.3,1.2,54.9
3883,2021-08-19,188.4,391.40000000000003,1.2,66.3
3884,2021-08-20,188.7,440.9,1.3,62.8
3885,2021-08-21,188.5,357.7,1.2,51.1
3886,2021-08-22,188,305.2,1.2,43.5
3887,2021-08-23,188.8,399.7,1.2,62.6
3888,2021-08-24,188.8,422.4,1.3,60.5
3889,2021-08-25,186,355.79999999999995,1.3,49.4
3890,2021-08-26,188.4,369.0,1.2,60.5
3891,2021-08-27,188.3,370.70000000000005,1.2,65.1
3892,2021-08-28,190.1,295.0,1.2,45.4
3893,2021-08-29,190.4,315.0,1.2,44.9
3894,2021-08-30,189.7,418.90000000000003,1.3,65.8
3895,2021-08-31,189.8,445.09999999999997,1.3,81.5
3896,2021-09-01,190.1,464.0,1.2,115.2
3897,2021-09-02,189.7,465.0,1.2,113.9
3898,2021-09-03,187.4,450.2,1.2,87
3899,2021-09-04,189.4,420.3,1.2,57.7
3900,2021-09-05,185.7,356.3,1.2,55.6
3901,2021-09-06,189.4,490.7,1.2,112.6
3902,2021-09-07,190.1,509.20000000000005,1.2,126.8
3903,2021-09-08,189.5,503.7,1.2,123.7
3904,2021-09-09,189.1,509.7,1.3,134.5
3905,2021-09-10,188.5,547.9000000000001,1.3,137.2
3906,2021-09-11,188.9,511.0,1.3,73
3907,2021-09-12,189.3,424.3,1.3,65.7
3908,2021-09-13,189.8,559.7,1.3,112.3
3909,2021-09-14,189.6,535.6,1.3,124.6
3910,2021-09-15,188.9,531.5,1.3,132.8
3911,2021-09-16,189.3,532.5999999999999,1.4,138
3912,2021-09-17,190.6,543.7,1.3,122.6
3913,2021-09-18,190.9,511.0,1.2,61.7
3914,2021-09-19,188.3,445.2,1.2,55.3
3915,2021-09-20,191.9,541.2,1.2,125.9
3916,2021-09-21,191.8,551.2,1.2,105.2
3917,2021-09-22,191.4,551.0,1.3,98
3918,2021-09-23,182.7,350.7,1.2,60
3919,2021-09-24,177.9,412.9,1.2,74.9
3920,2021-09-25,155.3,469.40000000000003,1.3,78.4
3921,2021-09-26,156.1,471.09999999999997,1.3,62.1
3922,2021-09-27,154.8,551.4,1.3,98.6
3923,2021-09-28,157.2,578.1,1.4,113.2
3924,2021-09-29,155.1,498.70000000000005,1.4,68.4
3925,2021-09-30,147.7,394.7,1.4,72.1
3926,2021-10-01,141,364.29999999999995,2.3,76.3
3927,2021-10-02,146.1,328.2,2.4,58.8
3928,2021-10-03,129.8,173.9,2.4,61
3929,2021-10-04,148.6,453.9,2.4,100.2
3930,2021-10-05,158.1,470.1,2.5,77.2
3931,2021-10-06,157.2,458.7,2.5,87.3
3932,2021-10-07,158.4,561.5,2.6,158.2
3933,2021-10-08,158.3,545.0,2.5,130.5
3934,2021-10-09,156.3,420.3,2.3,65.4
3935,2021-10-10,156.6,443.7,2.3,63.5
3936,2021-10-11,154.7,531.7,2.3,94.1
3937,2021-10-12,157.4,558.0,3.6,113.5
3938,2021-10-13,159.3,603.0,2.9,138.3
3939,2021-10-14,180.4,550.7,2.4,110.5
3940,2021-10-15,185.3,437.4,2.3,89.4
3941,2021-10-16,188.3,510.20000000000005,2.3,81.6
3942,2021-10-17,190.1,508.0,2.3,69.8
3943,2021-10-18,190.6,555.2,2.3,110.6
3944,2021-10-19,187.9,495.5,2.3,99.9
3945,2021-10-20,183.1,249.6,2.8,70.7
3946,2021-10-21,167.2,248.8,2.3,73.2
3947,2021-10-22,166.7,278.1,2.2,74
3948,2021-10-23,183.1,404.5,2,96
3949,2021-10-24,185.2,364.7,2,51.1
3950,2021-10-25,188.8,487.7,2.1,135.7
3951,2021-10-26,190.3,499.09999999999997,2.3,124.1
3952,2021-10-27,185,467.3,2.8,100.7
3953,2021-10-28,189.5,519.4,2.6,91.3
3954,2021-10-29,185.1,447.1,2.1,77.2
3955,2021-10-30,188,348.29999999999995,1.9,65.7
3956,2021-10-31,187,263.6,2,51.6
3957,2021-11-01,183.3,306.4,2.8,84
3958,2021-11-02,192.3,526.2,2.9,195
3959,2021-11-03,192.3,575.0,3,240.9
3960,2021-11-04,187.6,548.8,2.8,192.9
3961,2021-11-05,191.3,527.5999999999999,2.8,161
3962,2021-11-06,181.6,356.8,2.8,89.7
3963,2021-11-07,170.7,251.4,2.7,76.4
3964,2021-11-08,184.6,528.0,2.8,205.6
3965,2021-11-09,186.4,583.8,2.9,212.5
3966,2021-11-10,192.6,600.7,3.1,234.3
3967,2021-11-11,193.1,608.7,3.1,265.7
3968,2021-11-12,190.8,594.6,2.8,228.7
3969,2021-11-13,189.6,558.6,2.8,170.2
3970,2021-11-14,191.7,557.9,2.8,141
3971,2021-11-15,192.1,592.9,4,249.6
3972,2021-11-16,192.6,613.9000000000001,3.7,273
3973,2021-11-17,191.8,603.3,3.1,182.9
3974,2021-11-18,185.2,504.6,4.1,109.4
3975,2021-11-19,177.3,469.6,2.7,114.5
3976,2021-11-20,182.9,470.2,2.8,98.1
3977,2021-11-21,186.4,503.7,2.9,120.6
3978,2021-11-22,192,544.2,3,228.1
3979,2021-11-23,187.9,543.4,3.7,250
3980,2021-11-24,190.9,619.6,3.9,288.7
3981,2021-11-25,183.7,613.8,4.2,264
3982,2021-11-26,185.3,610.5,4,194.4
3983,2021-11-27,183.5,599.0999999999999,2.9,195.8
3984,2021-11-28,182.3,601.4,2.9,164.1
3985,2021-11-29,188.2,629.9000000000001,3.9,234.7
3986,2021-11-30,174.2,440.7,3.7,128
3987,2021-12-01,175.4,372.7,3.3,109.1
3988,2021-12-02,182.1,513.9,4.7,208
3989,2021-12-03,183.1,442.90000000000003,3.2,142.8
3990,2021-12-04,185.5,485.5,3.2,176.3
3991,2021-12-05,184.5,483.3,3.2,166.3
3992,2021-12-06,184.9,584.8,4,248.6
3993,2021-12-07,182.6,580.4,3.8,224.5
3994,2021-12-08,179,537.7,3.7,188.5
3995,2021-12-09,187.5,642.3,4.4,265.5
3996,2021-12-10,184.4,603.7,3.9,254.4
3997,2021-12-11,188.5,541.3,3.5,227.2
3998,2021-12-12,185.3,466.2,3.2,122.7
3999,2021-12-13,184.4,553.6,4.4,232.5
4000,2021-12-14,187.1,576.2,4.4,244.2
4001,2021-12-15,185,524.3,3.4,239.8
4002,2021-12-16,188.1,548.7,4.3,264.7
4003,2021-12-17,185.9,556.3,4.1,264.4
4004,2021-12-18,180.1,468.40000000000003,3.2,196.1
4005,2021-12-19,166,397.0,3.2,118.9
4006,2021-12-20,179.2,601.3,5.7,250
4007,2021-12-21,189.3,644.4,5.8,293.6
4008,2021-12-22,189.2,625.7,4.9,270.2
4009,2021-12-23,185.5,587.8,3.8,152.6
4010,2021-12-24,169.5,444.4,3.1,100.1
4011,2021-12-25,180.8,463.8,3.2,107
4012,2021-12-26,177,475.7,3.2,109.7
4013,2021-12-27,179.1,474.20000000000005,3.3,115.3
4014,2021-12-28,175.6,435.5,3.3,97.4
4015,2021-12-29,181.1,503.8,3.3,102.7
4016,2021-12-30,164.7,215.0,3.2,85
4017,2021-12-31,149.3,141.7,3.1,73.7
4018,2022-01-01,80.1,183.9,2.7,73.4
4019,2022-01-02,79.8,138.3,2.7,70.7
4020,2022-01-03,87.8,286.1,2.7,102.9
4021,2022-01-04,97.4,529.3,2.6,174.1
4022,2022-01-05,98,454.0,2.4,110.9
4023,2022-01-06,97,530.8,2.4,179.1
4024,2022-01-07,97.8,551.9,2.6,141
4025,2022-01-08,97.7,512.8,2.9,118.5
4026,2022-01-09,70.4,458.0,2.9,122.5
4027,2022-01-10,65.5,622.0,3.1,287.5
4028,2022-01-11,96.9,626.4,2.9,299.4
4029,2022-01-12,95.3,625.6,3,303.9
4030,2022-01-13,98.3,576.5999999999999,2.9,241.9
4031,2022-01-14,97.5,585.3,3,258.3
4032,2022-01-15,95.6,598.9,3.2,255.1
4033,2022-01-16,98.2,486.09999999999997,3.1,129.9
4034,2022-01-17,96.8,492.3,3,167.1
4035,2022-01-18,94.2,653.0,3.3,289.2
4036,2022-01-19,97.8,565.1,2.8,203.4
4037,2022-01-20,97.9,465.2,4.1,156.8
4038,2022-01-21,98.1,528.8,4.4,209.9
4039,2022-01-22,96.5,510.7,2.8,234.8
4040,2022-01-23,95.1,587.3,2.8,239.1
4041,2022-01-24,97.3,616.7,3.1,299.7
4042,2022-01-25,98.4,621.0,3.5,336.7
4043,2022-01-26,98.3,583.0,3.6,280.7
4044,2022-01-27,98,456.5,2.9,149.5
4045,2022-01-28,97.7,456.2,3.5,181.4
4046,2022-01-29,95.6,253.9,2.7,113.3
4047,2022-01-30,88,273.0,2.8,104.6
4048,2022-01-31,97.9,487.29999999999995,2.7,199.1
4049,2022-02-01,97.2,408.1,2.6,165.2
4050,2022-02-02,96.8,409.4,3.5,177.4
4051,2022-02-03,96.3,524.6,4,243.5
4052,2022-02-04,97.6,397.0,3.8,157.9
4053,2022-02-05,96.2,212.8,2.5,104.4
4054,2022-02-06,87.8,179.0,2.5,84.3
4055,2022-02-07,96.7,322.8,4.1,132.4
4056,2022-02-08,97.5,431.79999999999995,2.6,144.3
4057,2022-02-09,97.4,485.29999999999995,3.5,170.6
4058,2022-02-10,97.5,530.9,2.6,232.5
4059,2022-02-11,97.3,533.1,2.5,190.5
4060,2022-02-12,97.5,469.1,2.6,144
4061,2022-02-13,96.5,271.8,2.6,109.5
4062,2022-02-14,96.8,381.5,3.5,147.2
4063,2022-02-15,97.6,485.9,2.9,164.1
4064,2022-02-16,97.2,336.7,3,133.2
4065,2022-02-17,95.6,236.60000000000002,2.5,111.7
4066,2022-02-18,96.9,303.7,2,130.5
4067,2022-02-19,91.4,194.8,2.4,105.9
4068,2022-02-20,96.1,192.8,2.5,86.3
4069,2022-02-21,94.5,264.29999999999995,3.7,107.9
4070,2022-02-22,97.7,401.8,3.7,135.3
4071,2022-02-23,95.5,443.29999999999995,3.8,153.8
4072,2022-02-24,97.6,454.29999999999995,2.7,133.7
4073,2022-02-25,96.3,441.0,3.6,119.5
4074,2022-02-26,96.1,569.9,2.6,140.6
4075,2022-02-27,93.4,497.8,2.6,93.3
4076,2022-02-28,95.8,561.5,3.7,157.4
4077,2022-03-01,96.5,586.7,3,213
4078,2022-03-02,96.8,611.2,2.8,246
4079,2022-03-03,97.1,590.3,2.5,208.6
4080,2022-03-04,98.3,587.7,2,198.9
4081,2022-03-05,98.4,574.3,2,141.2
4082,2022-03-06,97.7,583.7,2.1,125.1
4083,2022-03-07,97.5,578.9,2.3,213.3
4084,2022-03-08,98.2,556.3,2.5,174.1
4085,2022-03-09,97.4,578.5,2.6,159.8
4086,2022-03-10,94.8,537.2,2.1,128.9
4087,2022-03-11,93,402.0,2.7,95.1
4088,2022-03-12,95.9,388.29999999999995,2,88
4089,2022-03-13,95.5,381.9,2,83
4090,2022-03-14,95.6,563.7,2.4,203.7
4091,2022-03-15,97.4,592.0,2,259.1
4092,2022-03-16,97.4,573.9000000000001,2,185.8
4093,2022-03-17,96.1,525.9,2.4,193.3
4094,2022-03-18,96.1,515.6,3.2,175.8
4095,2022-03-19,93.9,356.6,2,92
4096,2022-03-20,92.2,272.5,2,86.6
4097,2022-03-21,95.1,523.2,2.2,164.8
4098,2022-03-22,96.4,565.3,2.2,209
4099,2022-03-23,96.1,591.0999999999999,2.5,216
4100,2022-03-24,96.2,581.5999999999999,2.4,219.5
4101,2022-03-25,95.7,557.9,2.8,167.6
4102,2022-03-26,94.9,479.70000000000005,2,112.3
4103,2022-03-27,89.4,471.29999999999995,2,114.8
4104,2022-03-28,95.6,560.5,2,172.4
4105,2022-03-29,93.8,573.4000000000001,3.4,214.4
4106,2022-03-30,94.1,607.3,2,252.1
4107,2022-03-31,95.5,542.7,3.1,171.6
4108,2022-04-01,96.2,453.9,2.9,123.8
4109,2022-04-02,94.7,450.5,1.7,119.3
4110,2022-04-03,94.5,441.9,2,97.4
4111,2022-04-04,94.7,323.7,1.7,97.7
4112,2022-04-05,97.6,466.1,2.7,106.1
4113,2022-04-06,96.4,390.0,1.7,77.3
4114,2022-04-07,95.8,270.8,2.2,96.2
4115,2022-04-08,95.4,379.3,2.4,115.1
4116,2022-04-09,96.8,286.9,1.7,86.1
4117,2022-04-10,95.7,276.5,1.7,83.3
4118,2022-04-11,96.2,501.3,1.7,126
4119,2022-04-12,96.2,446.4,1.7,104.6
4120,2022-04-13,94.1,452.5,2.3,144.6
4121,2022-04-14,95.3,461.4,1.7,139.3
4122,2022-04-15,95.2,400.1,1.7,91.3
4123,2022-04-16,94.8,349.5,1.7,78.4
4124,2022-04-17,94.7,308.3,1.7,71.3
4125,2022-04-18,94.7,331.5,1.7,75.8
4126,2022-04-19,95,413.6,1.7,125.1
4127,2022-04-20,95.5,418.09999999999997,1.7,109.4
4128,2022-04-21,95,439.29999999999995,1.7,104.7
4129,2022-04-22,95.2,385.90000000000003,1.7,85
4130,2022-04-23,93.8,307.7,1.7,60.9
4131,2022-04-24,95.4,310.2,1.7,58.3
4132,2022-04-25,95.6,484.79999999999995,1.7,154.4
4133,2022-04-26,95.5,497.9,1.6,195.3
4134,2022-04-27,95.5,502.8,1.6,180.8
4135,2022-04-28,95.2,498.5,1.7,131.1
4136,2022-04-29,94.8,500.0,1.6,136.3
4137,2022-04-30,94.6,442.3,1.6,87.9
4138,2022-05-01,94.9,425.8,1.4,75.5
4139,2022-05-02,94.3,471.7,1.5,114.3
4140,2022-05-03,93.5,503.2,1.5,138.3
4141,2022-05-04,93.2,505.0,1.5,149.4
4142,2022-05-05,93.3,500.0,1.5,140.9
4143,2022-05-06,85.7,477.6,1.5,133.1
4144,2022-05-07,63.1,391.20000000000005,1.5,69.7
4145,2022-05-08,62.6,345.0,1.5,63.4
4146,2022-05-09,61.9,432.70000000000005,2.1,123.3
4147,2022-05-10,63,416.6,1.5,94.7
4148,2022-05-11,62.5,341.2,1.5,96.6
4149,2022-05-12,60.8,330.2,1.5,96.2
4150,2022-05-13,62.6,317.9,1.9,83.2
4151,2022-05-14,60.7,294.5,1.5,62
4152,2022-05-15,62.5,293.6,1.6,51
4153,2022-05-16,62.2,376.5,1.6,94.4
4154,2022-05-17,62.1,439.2,1.6,130.3
4155,2022-05-18,61.9,409.4,1.2,108.1
4156,2022-05-19,60.5,360.09999999999997,1.3,101.8
4157,2022-05-20,61.1,364.2,1,90
4158,2022-05-21,61.4,223.5,1.2,48.7
4159,2022-05-22,61,336.20000000000005,1.2,64.9
4160,2022-05-23,61.4,344.0,1.2,95.3
4161,2022-05-24,61.5,352.8,1.2,83.3
4162,2022-05-25,69.5,335.90000000000003,1.2,81.5
4163,2022-05-26,80.2,189.2,1.3,53.1
4164,2022-05-27,80.4,189.8,1.6,57.5
4165,2022-05-28,79,195.8,1.6,52.6
4166,2022-05-29,81.3,316.5,1.6,57.1
4167,2022-05-30,88.6,395.90000000000003,1.6,114.9
4168,2022-05-31,92.2,434.7,1.6,300.9
4169,2022-06-01,90.3,450.09999999999997,1.3,116
4170,2022-06-02,91.1,412.20000000000005,1.3,95.5
4171,2022-06-03,89.9,386.09999999999997,1.4,115.1
4172,2022-06-04,73.4,342.7,1.4,70
4173,2022-06-05,64.6,335.1,1.4,61
4174,2022-06-06,55.7,277.0,1.5,58.2
4175,2022-06-07,65.1,409.5,1.5,97.6
4176,2022-06-08,64.9,409.5,1.5,112.9
4177,2022-06-09,65.2,412.70000000000005,1.5,95.7
4178,2022-06-10,65.1,418.4,1.5,79.1
4179,2022-06-11,61,334.1,1.6,59.2
4180,2022-06-12,57.6,316.0,1.6,55.5
4181,2022-06-13,61.9,384.6,1.6,66.7
4182,2022-06-14,64.9,414.9,1.7,102.5
4183,2022-06-15,63.8,434.6,1.7,91.7
4184,2022-06-16,64.8,411.0,1.6,68.9
4185,2022-06-17,64.2,407.1,1.5,65
4186,2022-06-18,61.2,326.1,1.5,50.8
4187,2022-06-19,62.9,315.9,1.5,57.4
4188,2022-06-20,64.3,406.0,1.5,95.1
4189,2022-06-21,65.2,464.0,1.9,101.6
4190,2022-06-22,64.1,482.90000000000003,1.8,114.5
4191,2022-06-23,62.8,468.5,1.5,118.3
4192,2022-06-24,64.3,423.7,1.5,79.3
4193,2022-06-25,90.9,417.6,1.5,51.2
4194,2022-06-26,92.1,372.09999999999997,1.5,60.2
4195,2022-06-27,94.3,459.5,1.5,108.7
4196,2022-06-28,95.5,471.3,1.5,104.9
4197,2022-06-29,95.1,472.2,1.7,110.3
4198,2022-06-30,94.8,474.3,1.4,291
4199,2022-07-01,95.8,487.79999999999995,1.5,90.2
4200,2022-07-02,92.2,365.3,1.4,45.3
4201,2022-07-03,90.4,360.20000000000005,1.4,42.4
4202,2022-07-04,95.3,440.09999999999997,1.5,61.2
4203,2022-07-05,94.9,471.0,1.7,72.5
4204,2022-07-06,95.3,464.29999999999995,1.3,50.5
4205,2022-07-07,95.8,413.3,1.4,48.8
4206,2022-07-08,96.1,417.1,1.6,44.5
4207,2022-07-09,94.7,336.0,1.3,40
4208,2022-07-10,88.6,283.2,1.3,35.1
4209,2022-07-11,95.7,441.5,1.3,104.5
4210,2022-07-12,95.4,428.79999999999995,1.5,110.8
4211,2022-07-13,95,457.2,1.6,95.9
4212,2022-07-14,95.1,434.4,1.3,80.6
4213,2022-07-15,95.5,415.3,1.3,68.1
4214,2022-07-16,89.6,287.5,1.3,36.1
4215,2022-07-17,91.8,316.0,1.3,49.2
4216,2022-07-18,94.6,419.6,1.3,109.2
4217,2022-07-19,94.6,427.2,1.3,133.8
4218,2022-07-20,94,423.6,1.9,83.4
4219,2022-07-21,94.8,426.0,1.4,147.7
4220,2022-07-22,94.9,430.1,1.3,144.2
4221,2022-07-23,94.8,406.3,1.3,94.1
4222,2022-07-24,92.9,345.2,1.3,69.4
4223,2022-07-25,94.1,405.29999999999995,1.3,57.8
4224,2022-07-26,94.7,422.5,1.3,99.8
4225,2022-07-27,95.3,427.0,1.3,121.8
4226,2022-07-28,94.5,441.20000000000005,1.3,108
4227,2022-07-29,95,457.0,1.3,99.1
4228,2022-07-30,94.9,415.9,1.3,49.6
4229,2022-07-31,93.7,403.8,1.3,42.8
4230,2022-08-01,95,466.8,1.3,107.6
4231,2022-08-02,94.9,487.0,1.3,69.8
4232,2022-08-03,93.7,467.9,1.4,78.4
4233,2022-08-04,91.7,477.20000000000005,2,83.1
4234,2022-08-05,92.4,489.09999999999997,1.5,61.9
4235,2022-08-06,94.1,436.6,1.3,42.9
4236,2022-08-07,93.4,391.9,1.3,43.3
4237,2022-08-08,95.3,472.1,1.3,55.5
4238,2022-08-09,95.4,470.4,1.3,65.7
4239,2022-08-10,95.1,472.0,1.4,61
4240,2022-08-11,95,432.1,1.3,70.8
4241,2022-08-12,95.1,403.0,1.3,70.3
4242,2022-08-13,95,372.8,1.3,48.5
4243,2022-08-14,94.8,356.6,1.3,45.1
4244,2022-08-15,94.7,414.6,1.3,75.5
4245,2022-08-16,94.6,440.1,1.4,129.3
4246,2022-08-17,94.7,428.0,1.3,140.9
4247,2022-08-18,94.7,450.9,1.3,138.1
4248,2022-08-19,94.9,447.8,1.3,128.7
4249,2022-08-20,95.3,441.2,1.3,63.3
4250,2022-08-21,95.5,397.9,1.3,72.6
4251,2022-08-22,95.3,505.3,1.3,134
4252,2022-08-23,95.3,497.8,1.4,128.5
4253,2022-08-24,94.9,494.59999999999997,1.4,131.3
4254,2022-08-25,94.5,493.9,1.3,120
4255,2022-08-26,94.7,493.9,1.3,124.5
4256,2022-08-27,95.1,450.6,1.3,81.4
4257,2022-08-28,95.3,390.1,1.3,57.7
4258,2022-08-29,95.4,476.20000000000005,1.3,107.7
4259,2022-08-30,95.2,509.7,1.3,118.4
4260,2022-08-31,95.5,503.8,1.4,254.1
4261,2022-09-01,95.6,503.6,2.5,115.1
4262,2022-09-02,95.9,498.0,2.5,82.1
4263,2022-09-03,95.7,365.79999999999995,2.6,46.1
4264,2022-09-04,95.5,386.3,2.6,57.1
4265,2022-09-05,95.2,499.7,2.6,73.5
4266,2022-09-06,94.7,504.1,2.6,82.7
4267,2022-09-07,94.9,519.6,2.6,114.1
4268,2022-09-08,95.3,533.2,2.5,91.9
4269,2022-09-09,95.9,515.8,2.5,74.4
4270,2022-09-10,96.1,464.0,2.5,63.5
4271,2022-09-11,95.9,456.9,2.5,72.1
4272,2022-09-12,96,478.8,2.5,102.1
4273,2022-09-13,95.8,489.9,2.9,97.9
4274,2022-09-14,95.5,513.7,2.6,106.8
4275,2022-09-15,95.5,504.79999999999995,2.6,60.5
4276,2022-09-16,96.5,376.59999999999997,3.2,54.3
4277,2022-09-17,95.8,245.7,2.7,38.5
4278,2022-09-18,97,238.20000000000002,2.7,38.7
4279,2022-09-19,97,409.0,2.6,61.9
4280,2022-09-20,97.2,536.5,2.6,112
4281,2022-09-21,97.4,548.8,2.7,139.8
4282,2022-09-22,97.3,571.9,2.8,111.5
4283,2022-09-23,97.2,573.1,2.8,113
4284,2022-09-24,96.8,520.9,2.8,61.4
4285,2022-09-25,96.8,478.2,2.8,61.2
4286,2022-09-26,96.7,430.0,2.7,55.4
4287,2022-09-27,96.9,490.90000000000003,2.7,77.7
4288,2022-09-28,97.4,567.0999999999999,3,100.2
4289,2022-09-29,97.3,583.5,2.6,95.3
4290,2022-09-30,97,521.6,2.6,74
4291,2022-10-01,96.5,221.89999999999998,2.7,48.9
4292,2022-10-02,94.1,255.8,2.7,46.4
4293,2022-10-03,96.6,369.0,2.7,49.4
4294,2022-10-04,96.4,458.6,2.6,70.3
4295,2022-10-05,95,341.9,2.6,53.7
4296,2022-10-06,93.2,383.6,2.7,66
4297,2022-10-07,96.5,454.2,2.8,68.9
