"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-02"",102.181,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-03"",101.7799,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-04"",103.4846,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-05"",103.5849,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-06"",103.4846,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-07"",104.2868,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-08"",106.5931,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-09"",105.5904,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-10"",103.986,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-11"",107.7964,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-12"",107.0945,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-01"",106.6934,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-02"",104.4873,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-03"",106.0918,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-04"",105.6907,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-05"",107.2951,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-06"",106.894,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-07"",104.7882,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-08"",105.7909,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-09"",104.9887,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-10"",104.8884,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-11"",102.9832,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2018-12"",103.986,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-01"",103.6851,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-02"",103.284,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-03"",104.3871,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-04"",102.9832,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-05"",103.4846,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-06"",102.3815,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-07"",101.9804,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-08"",102.2813,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-09"",101.1782,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-10"",100.6769,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-11"",100.7771,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2019-12"",98.37052,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-01"",101.5793,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-02"",102.3815,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-03"",91.55177,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-04"",71.39634,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-05"",79.91978,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-06"",89.24542,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-07"",91.55177,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-08"",90.84984,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-09"",93.45701,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-10"",97.16721,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-11"",98.57107,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2020-12"",98.57107,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-01"",98.47079,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-02"",96.56555,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-03"",98.57107,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-04"",98.27024,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-05"",96.96666,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-06"",95.86362,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-07"",97.36776,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-08"",93.0559,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-09"",92.55453,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-10"",96.06418,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-11"",96.66583,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2021-12"",97.66859,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-01"",97.76887,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-02"",97.56831,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-03"",93.95839,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-04"",94.86087,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-05"",95.9639,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-06"",96.66583,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-07"",96.16445,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-08"",96.06418,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-09"",97.36776,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-10"",96.56555,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-11"",97.56831,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2022-12"",95.46252,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-01"",96.96666,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-02"",98.87189,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-03"",96.76611,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-04"",97.06693,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-05"",97.26749,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-06"",96.36501,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2023-07"",94.56004,"
