,Date,Industrial_prod
1114,2010-05-19,91.05039
1115,2010-05-20,91.05039
1116,2010-05-21,91.05039
1117,2010-05-22,91.05039
1118,2010-05-23,91.05039
1119,2010-05-24,91.05039
1120,2010-05-25,91.05039
1121,2010-05-26,91.05039
1122,2010-05-27,91.05039
1123,2010-05-28,91.05039
1124,2010-05-29,91.05039
1125,2010-05-30,91.05039
1126,2010-05-31,91.05039
1127,2010-06-01,90.84984
1128,2010-06-02,90.84984
1129,2010-06-03,90.84984
1130,2010-06-04,90.84984
1131,2010-06-05,90.84984
1132,2010-06-06,90.84984
1133,2010-06-07,90.84984
1134,2010-06-08,90.84984
1135,2010-06-09,90.84984
1136,2010-06-10,90.84984
1137,2010-06-11,90.84984
1138,2010-06-12,90.84984
1139,2010-06-13,90.84984
1140,2010-06-14,90.84984
1141,2010-06-15,90.84984
1142,2010-06-16,90.84984
1143,2010-06-17,90.84984
1144,2010-06-18,90.84984
1145,2010-06-19,90.84984
1146,2010-06-20,90.84984
1147,2010-06-21,90.84984
1148,2010-06-22,90.84984
1149,2010-06-23,90.84984
1150,2010-06-24,90.84984
1151,2010-06-25,90.84984
1152,2010-06-26,90.84984
1153,2010-06-27,90.84984
1154,2010-06-28,90.84984
1155,2010-06-29,90.84984
1156,2010-06-30,90.84984
1157,2010-07-01,90.34846
1158,2010-07-02,90.34846
1159,2010-07-03,90.34846
1160,2010-07-04,90.34846
1161,2010-07-05,90.34846
1162,2010-07-06,90.34846
1163,2010-07-07,90.34846
1164,2010-07-08,90.34846
1165,2010-07-09,90.34846
1166,2010-07-10,90.34846
1167,2010-07-11,90.34846
1168,2010-07-12,90.34846
1169,2010-07-13,90.34846
1170,2010-07-14,90.34846
1171,2010-07-15,90.34846
1172,2010-07-16,90.34846
1173,2010-07-17,90.34846
1174,2010-07-18,90.34846
1175,2010-07-19,90.34846
1176,2010-07-20,90.34846
1177,2010-07-21,90.34846
1178,2010-07-22,90.34846
1179,2010-07-23,90.34846
1180,2010-07-24,90.34846
1181,2010-07-25,90.34846
1182,2010-07-26,90.34846
1183,2010-07-27,90.34846
1184,2010-07-28,90.34846
1185,2010-07-29,90.34846
1186,2010-07-30,90.34846
1187,2010-07-31,90.34846
1188,2010-08-01,91.85259
1189,2010-08-02,91.85259
1190,2010-08-03,91.85259
1191,2010-08-04,91.85259
1192,2010-08-05,91.85259
1193,2010-08-06,91.85259
1194,2010-08-07,91.85259
1195,2010-08-08,91.85259
1196,2010-08-09,91.85259
1197,2010-08-10,91.85259
1198,2010-08-11,91.85259
1199,2010-08-12,91.85259
1200,2010-08-13,91.85259
1201,2010-08-14,91.85259
1202,2010-08-15,91.85259
1203,2010-08-16,91.85259
1204,2010-08-17,91.85259
1205,2010-08-18,91.85259
1206,2010-08-19,91.85259
1207,2010-08-20,91.85259
1208,2010-08-21,91.85259
1209,2010-08-22,91.85259
1210,2010-08-23,91.85259
1211,2010-08-24,91.85259
1212,2010-08-25,91.85259
1213,2010-08-26,91.85259
1214,2010-08-27,91.85259
1215,2010-08-28,91.85259
1216,2010-08-29,91.85259
1217,2010-08-30,91.85259
1218,2010-08-31,91.85259
1219,2010-09-01,93.15618
1220,2010-09-02,93.15618
1221,2010-09-03,93.15618
1222,2010-09-04,93.15618
1223,2010-09-05,93.15618
1224,2010-09-06,93.15618
1225,2010-09-07,93.15618
1226,2010-09-08,93.15618
1227,2010-09-09,93.15618
1228,2010-09-10,93.15618
1229,2010-09-11,93.15618
1230,2010-09-12,93.15618
1231,2010-09-13,93.15618
1232,2010-09-14,93.15618
1233,2010-09-15,93.15618
1234,2010-09-16,93.15618
1235,2010-09-17,93.15618
1236,2010-09-18,93.15618
1237,2010-09-19,93.15618
1238,2010-09-20,93.15618
1239,2010-09-21,93.15618
1240,2010-09-22,93.15618
1241,2010-09-23,93.15618
1242,2010-09-24,93.15618
1243,2010-09-25,93.15618
1244,2010-09-26,93.15618
1245,2010-09-27,93.15618
1246,2010-09-28,93.15618
1247,2010-09-29,93.15618
1248,2010-09-30,93.15618
1249,2010-10-01,95.06142
1250,2010-10-02,95.06142
1251,2010-10-03,95.06142
1252,2010-10-04,95.06142
1253,2010-10-05,95.06142
1254,2010-10-06,95.06142
1255,2010-10-07,95.06142
1256,2010-10-08,95.06142
1257,2010-10-09,95.06142
1258,2010-10-10,95.06142
1259,2010-10-11,95.06142
1260,2010-10-12,95.06142
1261,2010-10-13,95.06142
1262,2010-10-14,95.06142
1263,2010-10-15,95.06142
1264,2010-10-16,95.06142
1265,2010-10-17,95.06142
1266,2010-10-18,95.06142
1267,2010-10-19,95.06142
1268,2010-10-20,95.06142
1269,2010-10-21,95.06142
1270,2010-10-22,95.06142
1271,2010-10-23,95.06142
1272,2010-10-24,95.06142
1273,2010-10-25,95.06142
1274,2010-10-26,95.06142
1275,2010-10-27,95.06142
1276,2010-10-28,95.06142
1277,2010-10-29,95.06142
1278,2010-10-30,95.06142
1279,2010-10-31,95.06142
1280,2010-11-01,94.56004
1281,2010-11-02,94.56004
1282,2010-11-03,94.56004
1283,2010-11-04,94.56004
1284,2010-11-05,94.56004
1285,2010-11-06,94.56004
1286,2010-11-07,94.56004
1287,2010-11-08,94.56004
1288,2010-11-09,94.56004
1289,2010-11-10,94.56004
1290,2010-11-11,94.56004
1291,2010-11-12,94.56004
1292,2010-11-13,94.56004
1293,2010-11-14,94.56004
1294,2010-11-15,94.56004
1295,2010-11-16,94.56004
1296,2010-11-17,94.56004
1297,2010-11-18,94.56004
1298,2010-11-19,94.56004
1299,2010-11-20,94.56004
1300,2010-11-21,94.56004
1301,2010-11-22,94.56004
1302,2010-11-23,94.56004
1303,2010-11-24,94.56004
1304,2010-11-25,94.56004
1305,2010-11-26,94.56004
1306,2010-11-27,94.56004
1307,2010-11-28,94.56004
1308,2010-11-29,94.56004
1309,2010-11-30,94.56004
1310,2010-12-01,95.9639
1311,2010-12-02,95.9639
1312,2010-12-03,95.9639
1313,2010-12-04,95.9639
1314,2010-12-05,95.9639
1315,2010-12-06,95.9639
1316,2010-12-07,95.9639
1317,2010-12-08,95.9639
1318,2010-12-09,95.9639
1319,2010-12-10,95.9639
1320,2010-12-11,95.9639
1321,2010-12-12,95.9639
1322,2010-12-13,95.9639
1323,2010-12-14,95.9639
1324,2010-12-15,95.9639
1325,2010-12-16,95.9639
1326,2010-12-17,95.9639
1327,2010-12-18,95.9639
1328,2010-12-19,95.9639
1329,2010-12-20,95.9639
1330,2010-12-21,95.9639
1331,2010-12-22,95.9639
1332,2010-12-23,95.9639
1333,2010-12-24,95.9639
1334,2010-12-25,95.9639
1335,2010-12-26,95.9639
1336,2010-12-27,95.9639
1337,2010-12-28,95.9639
1338,2010-12-29,95.9639
1339,2010-12-30,95.9639
1340,2010-12-31,95.9639
1341,2011-01-01,95.86362
1342,2011-01-02,95.86362
1343,2011-01-03,95.86362
1344,2011-01-04,95.86362
1345,2011-01-05,95.86362
1346,2011-01-06,95.86362
1347,2011-01-07,95.86362
1348,2011-01-08,95.86362
1349,2011-01-09,95.86362
1350,2011-01-10,95.86362
1351,2011-01-11,95.86362
1352,2011-01-12,95.86362
1353,2011-01-13,95.86362
1354,2011-01-14,95.86362
1355,2011-01-15,95.86362
1356,2011-01-16,95.86362
1357,2011-01-17,95.86362
1358,2011-01-18,95.86362
1359,2011-01-19,95.86362
1360,2011-01-20,95.86362
1361,2011-01-21,95.86362
1362,2011-01-22,95.86362
1363,2011-01-23,95.86362
1364,2011-01-24,95.86362
1365,2011-01-25,95.86362
1366,2011-01-26,95.86362
1367,2011-01-27,95.86362
1368,2011-01-28,95.86362
1369,2011-01-29,95.86362
1370,2011-01-30,95.86362
1371,2011-01-31,95.86362
1372,2011-02-01,96.86638
1373,2011-02-02,96.86638
1374,2011-02-03,96.86638
1375,2011-02-04,96.86638
1376,2011-02-05,96.86638
1377,2011-02-06,96.86638
1378,2011-02-07,96.86638
1379,2011-02-08,96.86638
1380,2011-02-09,96.86638
1381,2011-02-10,96.86638
1382,2011-02-11,96.86638
1383,2011-02-12,96.86638
1384,2011-02-13,96.86638
1385,2011-02-14,96.86638
1386,2011-02-15,96.86638
1387,2011-02-16,96.86638
1388,2011-02-17,96.86638
1389,2011-02-18,96.86638
1390,2011-02-19,96.86638
1391,2011-02-20,96.86638
1392,2011-02-21,96.86638
1393,2011-02-22,96.86638
1394,2011-02-23,96.86638
1395,2011-02-24,96.86638
1396,2011-02-25,96.86638
1397,2011-02-26,96.86638
1398,2011-02-27,96.86638
1399,2011-02-28,96.86638
1400,2011-03-01,97.46804
1401,2011-03-02,97.46804
1402,2011-03-03,97.46804
1403,2011-03-04,97.46804
1404,2011-03-05,97.46804
1405,2011-03-06,97.46804
1406,2011-03-07,97.46804
1407,2011-03-08,97.46804
1408,2011-03-09,97.46804
1409,2011-03-10,97.46804
1410,2011-03-11,97.46804
1411,2011-03-12,97.46804
1412,2011-03-13,97.46804
1413,2011-03-14,97.46804
1414,2011-03-15,97.46804
1415,2011-03-16,97.46804
1416,2011-03-17,97.46804
1417,2011-03-18,97.46804
1418,2011-03-19,97.46804
1419,2011-03-20,97.46804
1420,2011-03-21,97.46804
1421,2011-03-22,97.46804
1422,2011-03-23,97.46804
1423,2011-03-24,97.46804
1424,2011-03-25,97.46804
1425,2011-03-26,97.46804
1426,2011-03-27,97.46804
1427,2011-03-28,97.46804
1428,2011-03-29,97.46804
1429,2011-03-30,97.46804
1430,2011-03-31,97.46804
1431,2011-04-01,97.96941
1432,2011-04-02,97.96941
1433,2011-04-03,97.96941
1434,2011-04-04,97.96941
1435,2011-04-05,97.96941
1436,2011-04-06,97.96941
1437,2011-04-07,97.96941
1438,2011-04-08,97.96941
1439,2011-04-09,97.96941
1440,2011-04-10,97.96941
1441,2011-04-11,97.96941
1442,2011-04-12,97.96941
1443,2011-04-13,97.96941
1444,2011-04-14,97.96941
1445,2011-04-15,97.96941
1446,2011-04-16,97.96941
1447,2011-04-17,97.96941
1448,2011-04-18,97.96941
1449,2011-04-19,97.96941
1450,2011-04-20,97.96941
1451,2011-04-21,97.96941
1452,2011-04-22,97.96941
1453,2011-04-23,97.96941
1454,2011-04-24,97.96941
1455,2011-04-25,97.96941
1456,2011-04-26,97.96941
1457,2011-04-27,97.96941
1458,2011-04-28,97.96941
1459,2011-04-29,97.96941
1460,2011-04-30,97.96941
1461,2011-05-01,99.17272
1462,2011-05-02,99.17272
1463,2011-05-03,99.17272
1464,2011-05-04,99.17272
1465,2011-05-05,99.17272
1466,2011-05-06,99.17272
1467,2011-05-07,99.17272
1468,2011-05-08,99.17272
1469,2011-05-09,99.17272
1470,2011-05-10,99.17272
1471,2011-05-11,99.17272
1472,2011-05-12,99.17272
1473,2011-05-13,99.17272
1474,2011-05-14,99.17272
1475,2011-05-15,99.17272
1476,2011-05-16,99.17272
1477,2011-05-17,99.17272
1478,2011-05-18,99.17272
1479,2011-05-19,99.17272
1480,2011-05-20,99.17272
1481,2011-05-21,99.17272
1482,2011-05-22,99.17272
1483,2011-05-23,99.17272
1484,2011-05-24,99.17272
1485,2011-05-25,99.17272
1486,2011-05-26,99.17272
1487,2011-05-27,99.17272
1488,2011-05-28,99.17272
1489,2011-05-29,99.17272
1490,2011-05-30,99.17272
1491,2011-05-31,99.17272
1492,2011-06-01,97.76887
1493,2011-06-02,97.76887
1494,2011-06-03,97.76887
1495,2011-06-04,97.76887
1496,2011-06-05,97.76887
1497,2011-06-06,97.76887
1498,2011-06-07,97.76887
1499,2011-06-08,97.76887
1500,2011-06-09,97.76887
1501,2011-06-10,97.76887
1502,2011-06-11,97.76887
1503,2011-06-12,97.76887
1504,2011-06-13,97.76887
1505,2011-06-14,97.76887
1506,2011-06-15,97.76887
1507,2011-06-16,97.76887
1508,2011-06-17,97.76887
1509,2011-06-18,97.76887
1510,2011-06-19,97.76887
1511,2011-06-20,97.76887
1512,2011-06-21,97.76887
1513,2011-06-22,97.76887
1514,2011-06-23,97.76887
1515,2011-06-24,97.76887
1516,2011-06-25,97.76887
1517,2011-06-26,97.76887
1518,2011-06-27,97.76887
1519,2011-06-28,97.76887
1520,2011-06-29,97.76887
1521,2011-06-30,97.76887
1522,2011-07-01,100.6769
1523,2011-07-02,100.6769
1524,2011-07-03,100.6769
1525,2011-07-04,100.6769
1526,2011-07-05,100.6769
1527,2011-07-06,100.6769
1528,2011-07-07,100.6769
1529,2011-07-08,100.6769
1530,2011-07-09,100.6769
1531,2011-07-10,100.6769
1532,2011-07-11,100.6769
1533,2011-07-12,100.6769
1534,2011-07-13,100.6769
1535,2011-07-14,100.6769
1536,2011-07-15,100.6769
1537,2011-07-16,100.6769
1538,2011-07-17,100.6769
1539,2011-07-18,100.6769
1540,2011-07-19,100.6769
1541,2011-07-20,100.6769
1542,2011-07-21,100.6769
1543,2011-07-22,100.6769
1544,2011-07-23,100.6769
1545,2011-07-24,100.6769
1546,2011-07-25,100.6769
1547,2011-07-26,100.6769
1548,2011-07-27,100.6769
1549,2011-07-28,100.6769
1550,2011-07-29,100.6769
1551,2011-07-30,100.6769
1552,2011-07-31,100.6769
1553,2011-08-01,99.97493
1554,2011-08-02,99.97493
1555,2011-08-03,99.97493
1556,2011-08-04,99.97493
1557,2011-08-05,99.97493
1558,2011-08-06,99.97493
1559,2011-08-07,99.97493
1560,2011-08-08,99.97493
1561,2011-08-09,99.97493
1562,2011-08-10,99.97493
1563,2011-08-11,99.97493
1564,2011-08-12,99.97493
1565,2011-08-13,99.97493
1566,2011-08-14,99.97493
1567,2011-08-15,99.97493
1568,2011-08-16,99.97493
1569,2011-08-17,99.97493
1570,2011-08-18,99.97493
1571,2011-08-19,99.97493
1572,2011-08-20,99.97493
1573,2011-08-21,99.97493
1574,2011-08-22,99.97493
1575,2011-08-23,99.97493
1576,2011-08-24,99.97493
1577,2011-08-25,99.97493
1578,2011-08-26,99.97493
1579,2011-08-27,99.97493
1580,2011-08-28,99.97493
1581,2011-08-29,99.97493
1582,2011-08-30,99.97493
1583,2011-08-31,99.97493
1584,2011-09-01,98.37052
1585,2011-09-02,98.37052
1586,2011-09-03,98.37052
1587,2011-09-04,98.37052
1588,2011-09-05,98.37052
1589,2011-09-06,98.37052
1590,2011-09-07,98.37052
1591,2011-09-08,98.37052
1592,2011-09-09,98.37052
1593,2011-09-10,98.37052
1594,2011-09-11,98.37052
1595,2011-09-12,98.37052
1596,2011-09-13,98.37052
1597,2011-09-14,98.37052
1598,2011-09-15,98.37052
1599,2011-09-16,98.37052
1600,2011-09-17,98.37052
1601,2011-09-18,98.37052
1602,2011-09-19,98.37052
1603,2011-09-20,98.37052
1604,2011-09-21,98.37052
1605,2011-09-22,98.37052
1606,2011-09-23,98.37052
1607,2011-09-24,98.37052
1608,2011-09-25,98.37052
1609,2011-09-26,98.37052
1610,2011-09-27,98.37052
1611,2011-09-28,98.37052
1612,2011-09-29,98.37052
1613,2011-09-30,98.37052
1614,2011-10-01,99.57383
1615,2011-10-02,99.57383
1616,2011-10-03,99.57383
1617,2011-10-04,99.57383
1618,2011-10-05,99.57383
1619,2011-10-06,99.57383
1620,2011-10-07,99.57383
1621,2011-10-08,99.57383
1622,2011-10-09,99.57383
1623,2011-10-10,99.57383
1624,2011-10-11,99.57383
1625,2011-10-12,99.57383
1626,2011-10-13,99.57383
1627,2011-10-14,99.57383
1628,2011-10-15,99.57383
1629,2011-10-16,99.57383
1630,2011-10-17,99.57383
1631,2011-10-18,99.57383
1632,2011-10-19,99.57383
1633,2011-10-20,99.57383
1634,2011-10-21,99.57383
1635,2011-10-22,99.57383
1636,2011-10-23,99.57383
1637,2011-10-24,99.57383
1638,2011-10-25,99.57383
1639,2011-10-26,99.57383
1640,2011-10-27,99.57383
1641,2011-10-28,99.57383
1642,2011-10-29,99.57383
1643,2011-10-30,99.57383
1644,2011-10-31,99.57383
1645,2011-11-01,98.67135
1646,2011-11-02,98.67135
1647,2011-11-03,98.67135
1648,2011-11-04,98.67135
1649,2011-11-05,98.67135
1650,2011-11-06,98.67135
1651,2011-11-07,98.67135
1652,2011-11-08,98.67135
1653,2011-11-09,98.67135
1654,2011-11-10,98.67135
1655,2011-11-11,98.67135
1656,2011-11-12,98.67135
1657,2011-11-13,98.67135
1658,2011-11-14,98.67135
1659,2011-11-15,98.67135
1660,2011-11-16,98.67135
1661,2011-11-17,98.67135
1662,2011-11-18,98.67135
1663,2011-11-19,98.67135
1664,2011-11-20,98.67135
1665,2011-11-21,98.67135
1666,2011-11-22,98.67135
1667,2011-11-23,98.67135
1668,2011-11-24,98.67135
1669,2011-11-25,98.67135
1670,2011-11-26,98.67135
1671,2011-11-27,98.67135
1672,2011-11-28,98.67135
1673,2011-11-29,98.67135
1674,2011-11-30,98.67135
1675,2011-12-01,97.46804
1676,2011-12-02,97.46804
1677,2011-12-03,97.46804
1678,2011-12-04,97.46804
1679,2011-12-05,97.46804
1680,2011-12-06,97.46804
1681,2011-12-07,97.46804
1682,2011-12-08,97.46804
1683,2011-12-09,97.46804
1684,2011-12-10,97.46804
1685,2011-12-11,97.46804
1686,2011-12-12,97.46804
1687,2011-12-13,97.46804
1688,2011-12-14,97.46804
1689,2011-12-15,97.46804
1690,2011-12-16,97.46804
1691,2011-12-17,97.46804
1692,2011-12-18,97.46804
1693,2011-12-19,97.46804
1694,2011-12-20,97.46804
1695,2011-12-21,97.46804
1696,2011-12-22,97.46804
1697,2011-12-23,97.46804
1698,2011-12-24,97.46804
1699,2011-12-25,97.46804
1700,2011-12-26,97.46804
1701,2011-12-27,97.46804
1702,2011-12-28,97.46804
1703,2011-12-29,97.46804
1704,2011-12-30,97.46804
1705,2011-12-31,97.46804
1706,2012-01-01,97.86914
1707,2012-01-02,97.86914
1708,2012-01-03,97.86914
1709,2012-01-04,97.86914
1710,2012-01-05,97.86914
1711,2012-01-06,97.86914
1712,2012-01-07,97.86914
1713,2012-01-08,97.86914
1714,2012-01-09,97.86914
1715,2012-01-10,97.86914
1716,2012-01-11,97.86914
1717,2012-01-12,97.86914
1718,2012-01-13,97.86914
1719,2012-01-14,97.86914
1720,2012-01-15,97.86914
1721,2012-01-16,97.86914
1722,2012-01-17,97.86914
1723,2012-01-18,97.86914
1724,2012-01-19,97.86914
1725,2012-01-20,97.86914
1726,2012-01-21,97.86914
1727,2012-01-22,97.86914
1728,2012-01-23,97.86914
1729,2012-01-24,97.86914
1730,2012-01-25,97.86914
1731,2012-01-26,97.86914
1732,2012-01-27,97.86914
1733,2012-01-28,97.86914
1734,2012-01-29,97.86914
1735,2012-01-30,97.86914
1736,2012-01-31,97.86914
1737,2012-02-01,97.86914
1738,2012-02-02,97.86914
1739,2012-02-03,97.86914
1740,2012-02-04,97.86914
1741,2012-02-05,97.86914
1742,2012-02-06,97.86914
1743,2012-02-07,97.86914
1744,2012-02-08,97.86914
1745,2012-02-09,97.86914
1746,2012-02-10,97.86914
1747,2012-02-11,97.86914
1748,2012-02-12,97.86914
1749,2012-02-13,97.86914
1750,2012-02-14,97.86914
1751,2012-02-15,97.86914
1752,2012-02-16,97.86914
1753,2012-02-17,97.86914
1754,2012-02-18,97.86914
1755,2012-02-19,97.86914
1756,2012-02-20,97.86914
1757,2012-02-21,97.86914
1758,2012-02-22,97.86914
1759,2012-02-23,97.86914
1760,2012-02-24,97.86914
1761,2012-02-25,97.86914
1762,2012-02-26,97.86914
1763,2012-02-27,97.86914
1764,2012-02-28,97.86914
1765,2012-02-29,97.86914
1766,2012-03-01,99.07245
1767,2012-03-02,99.07245
1768,2012-03-03,99.07245
1769,2012-03-04,99.07245
1770,2012-03-05,99.07245
1771,2012-03-06,99.07245
1772,2012-03-07,99.07245
1773,2012-03-08,99.07245
1774,2012-03-09,99.07245
1775,2012-03-10,99.07245
1776,2012-03-11,99.07245
1777,2012-03-12,99.07245
1778,2012-03-13,99.07245
1779,2012-03-14,99.07245
1780,2012-03-15,99.07245
1781,2012-03-16,99.07245
1782,2012-03-17,99.07245
1783,2012-03-18,99.07245
1784,2012-03-19,99.07245
1785,2012-03-20,99.07245
1786,2012-03-21,99.07245
1787,2012-03-22,99.07245
1788,2012-03-23,99.07245
1789,2012-03-24,99.07245
1790,2012-03-25,99.07245
1791,2012-03-26,99.07245
1792,2012-03-27,99.07245
1793,2012-03-28,99.07245
1794,2012-03-29,99.07245
1795,2012-03-30,99.07245
1796,2012-03-31,99.07245
1797,2012-04-01,97.16721
1798,2012-04-02,97.16721
1799,2012-04-03,97.16721
1800,2012-04-04,97.16721
1801,2012-04-05,97.16721
1802,2012-04-06,97.16721
1803,2012-04-07,97.16721
1804,2012-04-08,97.16721
1805,2012-04-09,97.16721
1806,2012-04-10,97.16721
1807,2012-04-11,97.16721
1808,2012-04-12,97.16721
1809,2012-04-13,97.16721
1810,2012-04-14,97.16721
1811,2012-04-15,97.16721
1812,2012-04-16,97.16721
1813,2012-04-17,97.16721
1814,2012-04-18,97.16721
1815,2012-04-19,97.16721
1816,2012-04-20,97.16721
1817,2012-04-21,97.16721
1818,2012-04-22,97.16721
1819,2012-04-23,97.16721
1820,2012-04-24,97.16721
1821,2012-04-25,97.16721
1822,2012-04-26,97.16721
1823,2012-04-27,97.16721
1824,2012-04-28,97.16721
1825,2012-04-29,97.16721
1826,2012-04-30,97.16721
1827,2012-05-01,99.07245
1828,2012-05-02,99.07245
1829,2012-05-03,99.07245
1830,2012-05-04,99.07245
1831,2012-05-05,99.07245
1832,2012-05-06,99.07245
1833,2012-05-07,99.07245
1834,2012-05-08,99.07245
1835,2012-05-09,99.07245
1836,2012-05-10,99.07245
1837,2012-05-11,99.07245
1838,2012-05-12,99.07245
1839,2012-05-13,99.07245
1840,2012-05-14,99.07245
1841,2012-05-15,99.07245
1842,2012-05-16,99.07245
1843,2012-05-17,99.07245
1844,2012-05-18,99.07245
1845,2012-05-19,99.07245
1846,2012-05-20,99.07245
1847,2012-05-21,99.07245
1848,2012-05-22,99.07245
1849,2012-05-23,99.07245
1850,2012-05-24,99.07245
1851,2012-05-25,99.07245
1852,2012-05-26,99.07245
1853,2012-05-27,99.07245
1854,2012-05-28,99.07245
1855,2012-05-29,99.07245
1856,2012-05-30,99.07245
1857,2012-05-31,99.07245
1858,2012-06-01,97.76887
1859,2012-06-02,97.76887
1860,2012-06-03,97.76887
1861,2012-06-04,97.76887
1862,2012-06-05,97.76887
1863,2012-06-06,97.76887
1864,2012-06-07,97.76887
1865,2012-06-08,97.76887
1866,2012-06-09,97.76887
1867,2012-06-10,97.76887
1868,2012-06-11,97.76887
1869,2012-06-12,97.76887
1870,2012-06-13,97.76887
1871,2012-06-14,97.76887
1872,2012-06-15,97.76887
1873,2012-06-16,97.76887
1874,2012-06-17,97.76887
1875,2012-06-18,97.76887
1876,2012-06-19,97.76887
1877,2012-06-20,97.76887
1878,2012-06-21,97.76887
1879,2012-06-22,97.76887
1880,2012-06-23,97.76887
1881,2012-06-24,97.76887
1882,2012-06-25,97.76887
1883,2012-06-26,97.76887
1884,2012-06-27,97.76887
1885,2012-06-28,97.76887
1886,2012-06-29,97.76887
1887,2012-06-30,97.76887
1888,2012-07-01,98.87189
1889,2012-07-02,98.87189
1890,2012-07-03,98.87189
1891,2012-07-04,98.87189
1892,2012-07-05,98.87189
1893,2012-07-06,98.87189
1894,2012-07-07,98.87189
1895,2012-07-08,98.87189
1896,2012-07-09,98.87189
1897,2012-07-10,98.87189
1898,2012-07-11,98.87189
1899,2012-07-12,98.87189
1900,2012-07-13,98.87189
1901,2012-07-14,98.87189
1902,2012-07-15,98.87189
1903,2012-07-16,98.87189
1904,2012-07-17,98.87189
1905,2012-07-18,98.87189
1906,2012-07-19,98.87189
1907,2012-07-20,98.87189
1908,2012-07-21,98.87189
1909,2012-07-22,98.87189
1910,2012-07-23,98.87189
1911,2012-07-24,98.87189
1912,2012-07-25,98.87189
1913,2012-07-26,98.87189
1914,2012-07-27,98.87189
1915,2012-07-28,98.87189
1916,2012-07-29,98.87189
1917,2012-07-30,98.87189
1918,2012-07-31,98.87189
1919,2012-08-01,98.77162
1920,2012-08-02,98.77162
1921,2012-08-03,98.77162
1922,2012-08-04,98.77162
1923,2012-08-05,98.77162
1924,2012-08-06,98.77162
1925,2012-08-07,98.77162
1926,2012-08-08,98.77162
1927,2012-08-09,98.77162
1928,2012-08-10,98.77162
1929,2012-08-11,98.77162
1930,2012-08-12,98.77162
1931,2012-08-13,98.77162
1932,2012-08-14,98.77162
1933,2012-08-15,98.77162
1934,2012-08-16,98.77162
1935,2012-08-17,98.77162
1936,2012-08-18,98.77162
1937,2012-08-19,98.77162
1938,2012-08-20,98.77162
1939,2012-08-21,98.77162
1940,2012-08-22,98.77162
1941,2012-08-23,98.77162
1942,2012-08-24,98.77162
1943,2012-08-25,98.77162
1944,2012-08-26,98.77162
1945,2012-08-27,98.77162
1946,2012-08-28,98.77162
1947,2012-08-29,98.77162
1948,2012-08-30,98.77162
1949,2012-08-31,98.77162
1950,2012-09-01,97.66859
1951,2012-09-02,97.66859
1952,2012-09-03,97.66859
1953,2012-09-04,97.66859
1954,2012-09-05,97.66859
1955,2012-09-06,97.66859
1956,2012-09-07,97.66859
1957,2012-09-08,97.66859
1958,2012-09-09,97.66859
1959,2012-09-10,97.66859
1960,2012-09-11,97.66859
1961,2012-09-12,97.66859
1962,2012-09-13,97.66859
1963,2012-09-14,97.66859
1964,2012-09-15,97.66859
1965,2012-09-16,97.66859
1966,2012-09-17,97.66859
1967,2012-09-18,97.66859
1968,2012-09-19,97.66859
1969,2012-09-20,97.66859
1970,2012-09-21,97.66859
1971,2012-09-22,97.66859
1972,2012-09-23,97.66859
1973,2012-09-24,97.66859
1974,2012-09-25,97.66859
1975,2012-09-26,97.66859
1976,2012-09-27,97.66859
1977,2012-09-28,97.66859
1978,2012-09-29,97.66859
1979,2012-09-30,97.66859
1980,2012-10-01,96.16445
1981,2012-10-02,96.16445
1982,2012-10-03,96.16445
1983,2012-10-04,96.16445
1984,2012-10-05,96.16445
1985,2012-10-06,96.16445
1986,2012-10-07,96.16445
1987,2012-10-08,96.16445
1988,2012-10-09,96.16445
1989,2012-10-10,96.16445
1990,2012-10-11,96.16445
1991,2012-10-12,96.16445
1992,2012-10-13,96.16445
1993,2012-10-14,96.16445
1994,2012-10-15,96.16445
1995,2012-10-16,96.16445
1996,2012-10-17,96.16445
1997,2012-10-18,96.16445
1998,2012-10-19,96.16445
1999,2012-10-20,96.16445
2000,2012-10-21,96.16445
2001,2012-10-22,96.16445
2002,2012-10-23,96.16445
2003,2012-10-24,96.16445
2004,2012-10-25,96.16445
2005,2012-10-26,96.16445
2006,2012-10-27,96.16445
2007,2012-10-28,96.16445
2008,2012-10-29,96.16445
2009,2012-10-30,96.16445
2010,2012-10-31,96.16445
2011,2012-11-01,95.66307
2012,2012-11-02,95.66307
2013,2012-11-03,95.66307
2014,2012-11-04,95.66307
2015,2012-11-05,95.66307
2016,2012-11-06,95.66307
2017,2012-11-07,95.66307
2018,2012-11-08,95.66307
2019,2012-11-09,95.66307
2020,2012-11-10,95.66307
2021,2012-11-11,95.66307
2022,2012-11-12,95.66307
2023,2012-11-13,95.66307
2024,2012-11-14,95.66307
2025,2012-11-15,95.66307
2026,2012-11-16,95.66307
2027,2012-11-17,95.66307
2028,2012-11-18,95.66307
2029,2012-11-19,95.66307
2030,2012-11-20,95.66307
2031,2012-11-21,95.66307
2032,2012-11-22,95.66307
2033,2012-11-23,95.66307
2034,2012-11-24,95.66307
2035,2012-11-25,95.66307
2036,2012-11-26,95.66307
2037,2012-11-27,95.66307
2038,2012-11-28,95.66307
2039,2012-11-29,95.66307
2040,2012-11-30,95.66307
2041,2012-12-01,96.36501
2042,2012-12-02,96.36501
2043,2012-12-03,96.36501
2044,2012-12-04,96.36501
2045,2012-12-05,96.36501
